사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
목화,서울특별시 성북구 석관동 182-40번지 ,서울특별시 성북구 한천로 584 (석관동),까페,성북구,127.062181,37.61165815
우리집양념통닭,서울특별시 성북구 정릉동 141-9번지 ,서울특별시 성북구 정릉로26길 58 (정릉동),통닭(치킨),성북구,127.012862,37.60278259
소문난순대국,서울특별시 성북구 동소문동2가 76번지 (지상1층) ,"서울특별시 성북구 동소문로2길 15 (동소문동2가,(지상1층))",한식,성북구,127.0073526,37.58808371
팔각도 성신여대점,서울특별시 성북구 동선동1가 4-9 ,서울특별시 성북구 동소문로20다길 6 (동선동1가),경양식,성북구,127.0171943,37.59160069
서울포차,서울특별시 성북구 하월곡동 7-1 ,"서울특별시 성북구 장월로1길 83 (하월곡동, 6-5포함)",정종/대포집/소주방,성북구,127.0441912,37.60511515
내마음의 풍차,서울특별시 성북구 종암동 87-3번지 ,서울특별시 성북구 종암로 107 (종암동),경양식,성북구,127.0338682,37.59970396
비어링(Beer ing),서울특별시 성북구 동소문동2가 38번지 ,서울특별시 성북구 동소문로6길 4-13 (동소문동2가),한식,성북구,127.0075525,37.58856753
비발디,서울특별시 성북구 동선동1가 121번지 ,,경양식,성북구,127.0190423,37.59321172
숯불돼지촌,서울특별시 성북구 동소문동2가 151-0번지 ,서울특별시 성북구 동소문로2길 49 (동소문동2가),한식,성북구,127.0088421,37.58847695
산천골양푼이동태요리전문점,서울특별시 성북구 석관동 133-62 선우빌딩 3층 ,"서울특별시 성북구 한천로78길 71, 선우빌딩 3층 (석관동)",한식,성북구,127.0649299,37.61354455
아구해물마을,서울특별시 성북구 하월곡동 27-109 ,서울특별시 성북구 화랑로11길 7 (하월곡동),한식,성북구,127.0413691,37.60273479
돈암골,서울특별시 성북구 삼선동4가 368-0번지 ,서울특별시 성북구 보문로36길 40 (삼선동4가),한식,성북구,127.0160741,37.59042736
홈타운바베큐치킨,서울특별시 성북구 정릉동 227 (1층) ,"서울특별시 성북구 서경로 92 (정릉동,(1층))",통닭(치킨),성북구,127.0140726,37.61126676
키웨스트 커피,서울특별시 성북구 정릉동 281-3번지 ,서울특별시 성북구 보국문로16길 2 (정릉동),한식,성북구,127.0098492,37.61013287
은혜식당,서울특별시 성북구 장위동 230-188 ,서울특별시 성북구 장위로15길 4 (장위동),분식,성북구,127.041504,37.6143282
여수집,서울특별시 성북구 보문동4가 116 보문하우스토리 101호,"서울특별시 성북구 고려대로2길 37, 보문하우스토리 101호 (보문동4가)",한식,성북구,127.020969,37.58414453
멕시카나 월곡점,서울특별시 성북구 하월곡동 34-44 광흥빌딩 1층 ,"서울특별시 성북구 월곡로 106-1, 광흥빌딩 1층 (하월곡동)",통닭(치킨),성북구,127.0415024,37.6013936
보리촌,서울특별시 성북구 삼선동2가 16번지 (지하1층) ,"서울특별시 성북구 삼선교로 35-5 (삼선동2가,(지하1층))",한식,성북구,127.0097096,37.58845177
마로니에,서울특별시 성북구 석관동 350-1 ,서울특별시 성북구 돌곶이로 77 (석관동),호프/통닭,성북구,127.0572805,37.61030332
청년장어,서울특별시 성북구 동선동1가 35 ,서울특별시 성북구 동소문로20길 29-12 (동선동1가),횟집,성북구,127.0174426,37.59130384
숯불과 닭갈비,"서울특별시 성북구 석관동 183-4 ,5 ",,식육(숯불구이),성북구,,
장미,서울특별시 성북구 장위동 233-230번지 ,서울특별시 성북구 장위로 92 (장위동),까페,성북구,127.0468773,37.61369719
우리밀국시,서울특별시 성북구 성북동 124-11번지 ,서울특별시 성북구 혜화로 84-2 (성북동),분식,성북구,126.9984523,37.59270431
보승회관 성신여대역점,서울특별시 성북구 동선동1가 4-14 ,"서울특별시 성북구 동소문로20길 29, 1층 (동선동1가)",횟집,성북구,127.016917,37.59136702
타코아리 타코야끼 성신여대점,서울특별시 성북구 동선동1가 80-0 ,서울특별시 성북구 보문로34길 61 (동선동1가),김밥(도시락),성북구,127.0187149,37.59111929
오징어나라,서울특별시 성북구 안암동5가 103-29 ,서울특별시 성북구 고려대로24가길 6 (안암동5가),통닭(치킨),성북구,127.0297026,37.58518591
하단,서울특별시 성북구 성북동 184-40번지 ,서울특별시 성북구 성북로6길 14 (성북동),한식,성북구,127.0049862,37.58998425
송도회집,서울특별시 성북구 돈암동 5-167번지 ,,횟집,성북구,,
도가순대국,서울특별시 성북구 석관동 179-22번지 ,서울특별시 성북구 한천로 592 (석관동),한식,성북구,127.0616625,37.61218002
봉현마늘보쌈칡냉면칼국수,서울특별시 성북구 동소문동6가 17-0 ,서울특별시 성북구 동소문로13길 4 (동소문동6가),한식,성북구,127.0130886,37.5922053
1973 먹거리장터 광장시장,서울특별시 성북구 안암동5가 103-88 ,서울특별시 성북구 고려대로24가길 4-17 (안암동5가),정종/대포집/소주방,성북구,127.0297297,37.58456429
안주,서울특별시 성북구 안암동5가 102-50 ,서울특별시 성북구 고려대로24길 11 (안암동5가),호프/통닭,성북구,127.0295048,37.58570675
바니양념통닭,서울특별시 성북구 장위동 66-289 ,서울특별시 성북구 돌곶이로27길 48 (장위동),통닭(치킨),성북구,127.053043,37.61118888
베브릿지 고려대점,서울특별시 성북구 안암동5가 15-33 지상1층 ,"서울특별시 성북구 고려대로27길 19, 1층 (안암동5가)",한식,성북구,127.0296568,37.5872208
신룽푸 마라탕,서울특별시 성북구 안암동5가 102-12 ,"서울특별시 성북구 고려대로24길 35, 2층 (안암동5가)",중국식,성북구,127.029556,37.58468416
삼홍생고기전문점,서울특별시 성북구 삼선동4가 311 ,서울특별시 성북구 삼선교로 75 (삼선동4가),한식,성북구,127.0138018,37.58959628
통돼지두루치기,서울특별시 성북구 삼선동5가 275-1 ,서울특별시 성북구 보문로 159 (삼선동5가),탕류(보신용),성북구,127.0166767,37.58867908
시실리,서울특별시 성북구 장위동 236-8 1층 ,"서울특별시 성북구 장월로 116, 1층 (장위동)",까페,성북구,127.0487805,37.61603279
갯마을,서울특별시 성북구 석관동 133-44 ,서울특별시 성북구 한천로76다길 46 (석관동),한식,성북구,127.0652787,37.61307288
나의우주,서울특별시 성북구 동선동2가 135-18 ,서울특별시 성북구 동소문로22길 57-17 (동선동2가),경양식,성북구,127.0193158,37.59082685
공주,서울특별시 성북구 장위동 74-139번지 ,"서울특별시 성북구 장위로 153-1, 1층 (장위동)",까페,성북구,127.0535441,37.61445941
북악골,서울특별시 성북구 정릉동 892-9번지 ,서울특별시 성북구 정릉로10길 36 (정릉동),한식,성북구,126.9997736,37.60794293
부산식당,서울특별시 성북구 종암동 10-237 ,서울 성북구 종암로 56,한식,성북구,127.0364946,37.59542105
항아리,서울특별시 성북구 정릉동 347-5 ,서울특별시 성북구 솔샘로18길 92 (정릉동),한식,성북구,127.0085335,37.6089676
(주)세진케이터링 SJ스퀘어,서울특별시 성북구 종암동 29-26 외 6필지 ,"서울특별시 성북구 종암로 13 (종암동,외 6필지)",뷔페식,성북구,127.0346008,37.59093882
본가닭한마리,서울특별시 성북구 보문동7가 98 1층 ,"서울특별시 성북구 보문로 45 (보문동7가, 1층)",한식,성북구,127.022249,37.5795481
삼천리연탄구이,서울특별시 성북구 삼선동2가 29번지 ,서울특별시 성북구 삼선교로11길 8 (삼선동2가),한식,성북구,127.0093263,37.58831258
가야,서울특별시 성북구 보문동4가 78-4 ,서울특별시 성북구 보문로18길 1 (보문동4가),경양식,성북구,127.0214112,37.5820058
용가네,서울특별시 성북구 석관동 332-518번지 ,"서울특별시 성북구 돌곶이로 9, 1층 (석관동)",한식,성북구,127.0618038,37.60534077
중화관,서울특별시 성북구 정릉동 160-20번지 ,서울특별시 성북구 정릉로 257 (정릉동),중국식,성북구,127.0125948,37.60429226
퍼플레인,서울특별시 성북구 정릉동 669-6번지 ,서울특별시 성북구 솔샘로1길 20 (정릉동),호프/통닭,성북구,127.0035511,37.60835249
구룡포계절회집,서울특별시 성북구 동선동2가 2-2 ,서울특별시 성북구 고려대로7길 110 (동선동2가),횟집,성북구,127.0176381,37.58998198
페리카나치킨,서울특별시 성북구 장위동 238-101 ,서울특별시 성북구 장월로 90 (장위동),통닭(치킨),성북구,127.0490264,37.61390838
바코삼겹살돌곶이역점,서울특별시 성북구 석관동 245-10번지 ,서울특별시 성북구 돌곶이로 76-1 (석관동),한식,성북구,127.0577144,37.61041171
황소식당,서울특별시 성북구 안암동5가 134-47 ,서울특별시 성북구 안암로9가길 82 (안암동5가),한식,성북구,127.0283788,37.58259028
우리집분식,서울특별시 성북구 삼선동2가 278-22번지 ,서울특별시 성북구 삼선교로10길 80 (삼선동2가),분식,성북구,127.0101774,37.5845139
본죽(종암동),서울특별시 성북구 종암동 10-78번지 ,서울특별시 성북구 종암로 78 (종암동),탕류(보신용),성북구,127.0354932,37.5972627
순창집,"서울특별시 성북구 하월곡동 82-64 ,65,223 ","서울특별시 성북구 오패산로13길 32 (하월곡동,,65,223)",한식,성북구,127.0346986,37.60694387
노모어피자 꿈의숲점,서울특별시 성북구 장위동 323 꿈의숲 아이파크 ,"서울특별시 성북구 돌곶이로40길 46, 상가6동 1층 13호 (장위동, 꿈의숲 아이파크)",기타,성북구,127.0486529,37.61915385
명호,서울특별시 성북구 정릉동 465-5번지 ,서울특별시 성북구 정릉로26길 9 (정릉동),정종/대포집/소주방,성북구,127.0111327,37.60435817
어썸 피넛,서울특별시 성북구 동선동2가 125 ,서울특별시 성북구 동소문로22길 57-10 (동선동2가),한식,성북구,127.0191172,37.59061519
토크쇼,서울특별시 성북구 정릉동 771-46 산장상가 나동 105호,"서울특별시 성북구 보국문로 157, 나동 105호 (정릉동,산장상가)",호프/통닭,성북구,127.0038103,37.61650615
비스트로 케이,서울특별시 성북구 안암동5가 102-87 칠보빌딩 ,서울특별시 성북구 고려대로24길 32 (안암동5가),기타,성북구,127.0292337,37.5848146
팡돌보쌈,서울특별시 성북구 장위동 238-250번지 ,서울특별시 성북구 장월로12길 14 (장위동),한식,성북구,127.0498099,37.61291088
메밀촌,서울특별시 성북구 상월곡동 7-153번지 ,서울특별시 성북구 화랑로25길 17 (상월곡동),한식,성북구,127.0519453,37.60934297
영일식당,서울특별시 성북구 종암동 8-215번지 ,서울특별시 성북구 종암로8길 30-4 (종암동),한식,성북구,127.0374536,37.5953285
비비큐치킨,서울특별시 성북구 정릉동 16-301 ,서울특별시 성북구 정릉로38가길 33 (정릉동),통닭(치킨),성북구,127.0167912,37.60186566
명동김밥,서울특별시 성북구 종암동 88-3 ,서울특별시 성북구 종암로 97 (종암동),분식,성북구,127.0342545,37.59895802
인디안 치킨,서울특별시 성북구 돈암동 624번지 현대아파트2 나동 지하1층 35호,"서울특별시 성북구 정릉로44길 7, 나동 지하1층 35호 (돈암동,현대아파트2)",통닭(치킨),성북구,127.024848,37.60163368
"코코스(coco,s)",서울특별시 성북구 동선동1가 3-8번지 ,"서울특별시 성북구 동소문로20다길 7, 2층 (동선동1가)",경양식,성북구,127.0171677,37.59178894
동신상회,서울특별시 성북구 석관동 128-7 ,서울특별시 성북구 한천로76길 33-15 (석관동),한식,성북구,127.0643426,37.61198856
유정식당,서울특별시 성북구 종암동 33-78 ,서울특별시 성북구 북악산로29길 21 (종암동),한식,성북구,127.0346354,37.59331996
대부도조개집,서울특별시 성북구 동선동1가 5 ,서울특별시 성북구 동소문로20길 37 (동선동1가),호프/통닭,성북구,127.0169711,37.59094646
만족한식당,서울특별시 성북구 길음동 21-34번지 ,서울특별시 성북구 도봉로1길 8 (길음동),중국식,성북구,127.0295487,37.60965504
금테두른구공탄,서울특별시 성북구 종암동 3-90 ,서울특별시 성북구 월곡로5길 63 (종암동),한식,성북구,127.0361104,37.59898259
지트(ZEET),서울특별시 성북구 안암동5가 102-37 지층 ,"서울특별시 성북구 고려대로24길 48, 지층 (안암동5가)",호프/통닭,성북구,127.0292765,37.58401723
이태리총각,서울특별시 성북구 삼선동5가 398 ,서울특별시 성북구 고려대로5길 85 (삼선동5가),한식,성북구,127.018022,37.58891851
옛날통닭(한성대점),서울특별시 성북구 삼선동1가 20 1층 ,"서울특별시 성북구 삼선교로 6-1, 1층 (삼선동1가)",일식,성북구,127.0066697,37.58786132
일심해장국,서울특별시 성북구 하월곡동 213 ,서울특별시 성북구 동소문로 314-19 (하월곡동),한식,성북구,127.0302145,37.60850253
사천장,서울특별시 성북구 하월곡동 90-1661 ,서울특별시 성북구 종암로38길 49 (하월곡동),중국식,성북구,127.0340975,37.60680677
냉삼식당&뚱보쭈꾸미,서울특별시 성북구 안암동5가 103-93 2층 ,"서울특별시 성북구 고려대로24길 39, 2층 (안암동5가)",한식,성북구,127.0295734,37.58443329
이가네정육식당,서울특별시 성북구 길음동 486-7번지 ,"서울특별시 성북구 숭인로 66-1, 1층 (길음동)",한식,성북구,127.0291112,37.61226417
큰대문집,서울특별시 성북구 종암동 10-60번지 ,서울특별시 성북구 종암로14길 6-21 (종암동),한식,성북구,127.0361463,37.59628906
100년설렁탕,서울특별시 성북구 삼선동2가 38번지 ,서울특별시 성북구 삼선교로 38 (삼선동2가),한식,성북구,127.0099012,37.58805455
백암토종순대,서울특별시 성북구 석관동 124-34 ,서울특별시 성북구 한천로 572 (석관동),한식,성북구,127.0630211,37.61085646
참나무바베큐,"서울특별시 성북구 하월곡동 51-23 ,24,27,29,30 ","서울특별시 성북구 화랑로5길 42 (하월곡동,,24,27,29,30)",통닭(치킨),성북구,127.0394512,37.60435792
왕십리불난막창,서울특별시 성북구 동소문동2가 168번지 ,서울특별시 성북구 동소문로6길 17-1 (동소문동2가),한식,성북구,127.0085901,37.58845982
본죽&비빔밥cafe(한성대입구점),서울특별시 성북구 삼선동1가 19 ,서울특별시 성북구 삼선교로 8 (삼선동1가),기타,성북구,127.0067429,37.58782457
더헙(The Hub),서울특별시 성북구 안암동5가 103-28 ,"서울특별시 성북구 고려대로24가길 8, 지하1층 (안암동5가)",호프/통닭,성북구,127.0298376,37.58519081
이가네곱창,서울특별시 성북구 안암동5가 103-209 ,서울특별시 성북구 고려대로26길 39 (안암동5가),한식,성북구,127.0300738,37.58444675
미가,서울특별시 성북구 장위동 231-598번지 ,서울특별시 성북구 장위로16길 5-28 (장위동),한식,성북구,127.0430015,37.61353166
조마루뼈다귀전문점,서울특별시 성북구 석관동 238-4 ,서울특별시 성북구 화랑로 262 (석관동),한식,성북구,127.0583611,37.61125557
오술로,서울특별시 성북구 동소문동2가 39번지 ,서울특별시 성북구 동소문로6길 4-11 (동소문동2가),호프/통닭,성북구,127.007658,37.58861692
보배집,서울특별시 성북구 정릉동 350-1 ,서울특별시 성북구 솔샘로6길 45 (정릉동),한식,성북구,127.0077614,37.60954344
두부촌맷돌할매숨두부,서울특별시 성북구 안암동5가 110-135번지 ,서울특별시 성북구 안암로 43 (안암동5가),한식,성북구,127.0268386,37.58111203
사랑방,서울특별시 성북구 길음동 1242-12 ,서울특별시 성북구 삼양로 39-1 (길음동),까페,성북구,127.0236991,37.60659651
열린호프,서울특별시 성북구 동소문동2가 22번지 ,서울특별시 성북구 동소문로6길 4 (동소문동2가),호프/통닭,성북구,127.0080102,37.58892066
미림정,서울특별시 성북구 동소문동2가 78 ,"서울특별시 성북구 동소문로6길 20-32, 1층 (동소문동2가)",한식,성북구,127.0074916,37.58812778
한영식당,서울특별시 성북구 장위동 43-15번지 ,서울특별시 성북구 화랑로39길 20 (장위동),한식,성북구,127.0595701,37.61335321
손가네가마솥,서울특별시 성북구 정릉동 14-33 ,서울특별시 성북구 정릉로34길 8 (정릉동),한식,성북구,127.0174996,37.60242095
치킨주막,서울특별시 성북구 장위동 66-6번지 ,서울특별시 성북구 화랑로33길 40 (장위동),호프/통닭,성북구,127.05472,37.61198414
밤골곱창,서울특별시 성북구 장위동 230-172 ,서울특별시 성북구 장위로13길 1 (장위동),한식,성북구,127.0409178,37.61442649
밤골곱창,서울특별시 성북구 하월곡동 9 ,서울특별시 성북구 장월로1길 87 (하월곡동),한식,성북구,127.044002,37.60499028
투다리(석계역점),서울특별시 성북구 석관동 131-50 ,"서울특별시 성북구 한천로76길 33-18, 지상1층 (석관동)",정종/대포집/소주방,성북구,127.0645457,37.61214611
대복관,서울특별시 성북구 길음동 532-12번지 외3필지 ,"서울특별시 성북구 동소문로 251 (길음동,외3필지)",한식,성북구,127.0243285,37.60392894
달링스테이크 고려대가족점,서울특별시 성북구 안암동5가 100-4 ,서울특별시 성북구 고려대로27길 9 (안암동5가),호프/통닭,성북구,127.0298,37.58672737
그남자의 김치찌개,서울특별시 성북구 동선동1가 4-11 ,"서울특별시 성북구 동소문로20다길 4, 2층 (동선동1가)",경양식,성북구,127.0170494,37.59155523
씨에프,서울특별시 성북구 하월곡동 18-1 ,서울특별시 성북구 화랑로 103 (하월곡동),통닭(치킨),성북구,127.0430723,37.60386534
페리카나,서울특별시 성북구 석관동 192-8번지 (1층) ,"서울특별시 성북구 돌곶이로22길 50 (석관동,(1층))",통닭(치킨),성북구,127.0608503,37.61043912
성북순두부,서울특별시 성북구 동선동2가 3-4 ,서울특별시 성북구 보문로32길 33 (동선동2가),한식,성북구,127.0180669,37.59009362
양자설렁탕,서울특별시 성북구 종암동 23-61번지 ,서울특별시 성북구 종암로 25 (종암동),한식,성북구,127.0359908,37.5926632
새천년호프,서울특별시 성북구 성북동 161-6번지 7 ,"서울특별시 성북구 성북로 62-1 (성북동,7)",호프/통닭,성북구,127.0020168,37.5931597
천막집,서울특별시 성북구 동선동2가 53-0 ,서울특별시 성북구 보문로30길 31 (동선동2가),횟집,성북구,127.0190485,37.58911745
제주돈사촌,"서울특별시 성북구 장위동 64-123번지 ,124,128 ","서울특별시 성북구 돌곶이로 91 (장위동,,124,128)",한식,성북구,127.0565152,37.61111233
장수토종순대국,서울특별시 성북구 석관동 252-5번지 ,서울특별시 성북구 돌곶이로 61 (석관동),한식,성북구,127.0584859,37.60914252
영산포식당,서울특별시 성북구 종암동 10-243번지 ,서울특별시 성북구 종암로 56 (종암동),한식,성북구,127.036367,37.59591072
온달왕돈까스 치킨,서울특별시 성북구 동선동1가 92-9 ,서울특별시 성북구 동소문로20가길 38 (동선동1가),한식,성북구,127.0183264,37.59305416
무교동낙지.해초나라,서울특별시 성북구 장위동 63-107번지 ,서울특별시 성북구 화랑로 255-3 (장위동),한식,성북구,127.057413,37.61146426
솥뚜껑생삼겹살,서울특별시 성북구 동선동4가 91 ,서울특별시 성북구 아리랑로2길 15 (동선동4가),한식,성북구,127.0171833,37.59359929
한울감자국,서울특별시 성북구 석관동 322-24 ,서울특별시 성북구 돌곶이로8길 9 (석관동),탕류(보신용),성북구,127.0618721,37.60701816
로터리감자국,서울특별시 성북구 정릉동 16-204 ,서울특별시 성북구 정릉로38다길 4 (정릉동),탕류(보신용),성북구,127.0185047,37.60173948
불야성,"서울특별시 성북구 석관동 72-7 ,9,10 ","서울특별시 성북구 한천로 542 (석관동,,9,10)",까페,성북구,127.0650266,37.6086692
그릭데이 고려대점,서울특별시 성북구 안암동5가 103-101번지 ,서울특별시 성북구 고려대로24길 45 (안암동5가),김밥(도시락),성북구,127.0295967,37.58423742
두산멸치국수,서울특별시 성북구 하월곡동 27-124 ,서울특별시 성북구 오패산로4길 46 (하월곡동),한식,성북구,127.0400891,37.60404413
향나무국수집,서울특별시 성북구 정릉동 649-14 ,"서울특별시 성북구 정릉로12길 9, 1층 (정릉동)",한식,성북구,127.0026182,37.60714505
씨리어스델리(seriousDeli),서울특별시 성북구 성북동 243-12번지 ,서울 성북구 성북로 121,한식,성북구,126.9956237,37.59372731
원정,서울특별시 성북구 동소문동2가 116번지 ,서울특별시 성북구 동소문로6길 20-4 (동소문동2가),기타,성북구,127.0083756,37.58825806
토돈삼겹살,서울특별시 성북구 석관동 301-8번지 ,서울특별시 성북구 돌곶이로 46 (석관동),한식,성북구,127.0598938,37.60829792
산책커피호프,서울특별시 중랑구 면목동 105-10,"서울특별시 중랑구 겸재로44길 11, 지층 101,102호 (면목동)",기타,중랑구,127.0887334,37.58835671
모아한식분식,서울특별시 성북구 석관동 131-2 ,서울특별시 성북구 한천로76다길 39 (석관동),분식,성북구,127.0651026,37.61279815
사계절보리밥,서울특별시 성북구 정릉동 685-62번지 ,서울특별시 성북구 솔샘로6길 30-16 (정릉동),한식,성북구,127.0067832,37.60886574
육대장한성대점,서울특별시 성북구 동소문동1가 109번지 1층 ,"서울특별시 성북구 동소문로5길 6 (동소문동1가, 1층)",한식,성북구,127.0078632,37.58956479
하오마라(고대점),서울특별시 성북구 안암동5가 15-38 2층 ,"서울특별시 성북구 고려대로27길 24-2, 2층 (안암동5가)",경양식,성북구,127.029896,37.58734173
서울족발,서울특별시 성북구 길음동 1284-19번지 상가A동 지하2층112호 ,"서울특별시 성북구 길음로 33 (길음동,상가A동 지하2층112호)",기타,성북구,127.0219847,37.60517668
지지고(성신여대점),서울특별시 성북구 동선동1가 2-4 ,"서울특별시 성북구 동소문로20나길 13, 1층 102호 (동선동1가)",분식,성북구,127.0173928,37.59222405
횡성한우,서울특별시 성북구 보문동7가 84 ,"서울특별시 성북구 보문로13길 15, 1층 (보문동7가)",한식,성북구,127.0211654,37.57991617
한라맥주 성신여대점,서울특별시 성북구 동선동1가 69 ,"서울특별시 성북구 동소문로20길 37-10, 1층 (동선동1가)",한식,성북구,127.0174813,37.59091298
진미,서울특별시 성북구 동선동4가 211 ,서울특별시 성북구 동소문로23길 22-3 (동선동4가),분식,성북구,127.0169807,37.59454447
형제곱창,서울특별시 성북구 정릉동 16-186 ,서울특별시 성북구 정릉로36길 7-1 (정릉동),한식,성북구,127.0182505,37.60225723
일산치킨,서울특별시 성북구 정릉동 966-7번지 ,서울특별시 성북구 서경로 2 (정릉동),탕류(보신용),성북구,127.0149752,37.60391941
동해아구찜,서울특별시 성북구 장위동 237-82번지 ,서울특별시 성북구 돌곶이로 176 (장위동),한식,성북구,127.0498388,37.61664203
도쿄커틀릿,서울특별시 성북구 동선동2가 131번지 ,서울특별시 성북구 동소문로22길 57-1 (동선동2가),한식,성북구,127.0186686,37.59062898
한정원,서울특별시 성북구 보문동7가 28번지 ,서울특별시 성북구 보문로13길 8 (보문동7가),탕류(보신용),성북구,127.0216158,37.58025579
청수냉면 갈비탕,서울특별시 성북구 하월곡동 18-15 ,서울특별시 성북구 장월로1길 109 (하월곡동),한식,성북구,127.0430778,37.60433323
싱싱회수산,서울특별시 성북구 정릉동 373-2번지 ,서울특별시 성북구 솔샘로4길 52 (정릉동),횟집,성북구,127.0077797,37.60854792
토라카츠,서울특별시 성북구 상월곡동 73-3 ,서울특별시 성북구 장월로1길 90 (상월곡동),한식,성북구,127.0437366,37.60498714
덴뿌라,서울특별시 성북구 성북동 128-12 (1층) ,"서울특별시 성북구 성북로 75-1 (성북동,(1층))",기타,성북구,127.0004796,37.59316878
삼선포차,서울특별시 성북구 동소문동2가 150 ,서울특별시 성북구 동소문로2길 47 (동소문동2가),기타,성북구,127.0087862,37.58843884
길손식당,서울특별시 성북구 하월곡동 90-1446번지 ,서울특별시 성북구 종암로36길 35-2 (하월곡동),한식,성북구,127.0336746,37.60601744
샘터족발,서울특별시 성북구 석관동 76-3 ,서울특별시 성북구 한천로72길 16 (석관동),한식,성북구,127.0647971,37.6100481
희망포차,서울특별시 성북구 동소문동5가 119-2 ,"서울특별시 성북구 보문로38길 37, 지상1층 (동소문동5가)",호프/통닭,성북구,127.0159218,37.59110699
서울갈비,서울특별시 성북구 정릉동 175-22번지 ,서울특별시 성북구 정릉로29길 8 (정릉동),한식,성북구,127.0157667,37.60382309
설빙(성신여대점),"서울특별시 성북구 동선동1가 26 2층, 3층 ","서울특별시 성북구 동소문로22길 36 (동선동1가, 2층, 3층)",호프/통닭,성북구,127.0179824,37.59146716
꿈꾸는이상(주) 갈비명가이상돈암본관,서울특별시 성북구 돈암동 12-8 ,서울특별시 성북구 정릉로 364 (돈암동),한식,성북구,127.0236735,37.60140242
소양강민물매운탕,서울특별시 성북구 하월곡동 67-37 ,서울특별시 성북구 오패산로 16 (하월곡동),탕류(보신용),성북구,127.0375945,37.60363216
주당끼리,서울특별시 성북구 정릉동 894-1번지 ,서울특별시 성북구 정릉로10길 33 (정릉동),탕류(보신용),성북구,126.9997225,37.60766456
잘빠진메밀 성신여대직영점,서울특별시 성북구 삼선동5가 392 ,서울특별시 성북구 보문로30길 13 (삼선동5가),한식,성북구,127.0183965,37.58856235
봉화묵집,서울특별시 성북구 정릉동 488-1번지 ,서울특별시 성북구 아리랑로19길 46-2 (정릉동),한식,성북구,127.0107638,37.60269638
진배족발,서울특별시 성북구 하월곡동 6-2 ,서울특별시 성북구 장월로1길 79 (하월곡동),한식,성북구,127.0443591,37.60513646
공릉동닭한마리,서울특별시 성북구 석관동 338-10번지 ,서울특별시 성북구 화랑로32길 8 (석관동),한식,성북구,127.056014,37.60989811
남매부대찌개,서울특별시 성북구 하월곡동 27-62 ,서울특별시 성북구 화랑로11길 27 (하월곡동),한식,성북구,127.0418507,37.60366829
하루에,서울특별시 성북구 석관동 308-32 ,서울특별시 성북구 돌곶이로14길 19 (석관동),한식,성북구,127.0608236,37.60862113
카페온더플랜,서울특별시 성북구 동선동1가 85-108 지상1~2층 ,"서울특별시 성북구 동소문로22길 39-4, 1~2층 (동선동1가)",기타,성북구,127.0185241,37.59127266
오거리식당,서울특별시 성북구 종암동 81-104 ,서울특별시 성북구 종암로21길 95 (종암동),한식,성북구,127.0314522,37.60228638
그대없는 빈자리,서울특별시 성북구 길음동 1171번지 ,"서울특별시 성북구 삼양로 65-1, 1층 (길음동)",정종/대포집/소주방,성북구,127.0227957,37.60914809
우리집식당,서울특별시 성북구 돈암동 609-1 한신한진상가 417동1315호 ,"서울특별시 성북구 성북로4길 52 (돈암동,한신한진상가 417동1315호)",한식,성북구,127.0103187,37.59480785
별미식당,서울특별시 성북구 종암동 23-59번지 ,서울특별시 성북구 북악산로 1059 (종암동),한식,성북구,127.0356274,37.59265925
왕십리왕곱창,서울특별시 성북구 석관동 304-31번지 ,서울특별시 성북구 돌곶이로 39-1 (석관동),한식,성북구,127.0600154,37.6077106
제일식당,서울특별시 성북구 하월곡동 88-89번지 1층 ,"서울특별시 성북구 동소문로44길 8 (하월곡동,1층)",한식,성북구,127.0283628,37.60616322
전초전,서울특별시 성북구 삼선동2가 80 ,"서울특별시 성북구 삼선교로 34-1, 1층 (삼선동2가)",한식,성북구,127.009498,37.58802574
정순설렁탕,서울특별시 성북구 보문동2가 106 ,서울특별시 성북구 지봉로 182 (보문동2가),탕류(보신용),성북구,127.0190255,37.58502986
통영 장안식당,서울특별시 성북구 종암동 85-5 ,서울특별시 성북구 종암로21가길 4 (종암동),한식,성북구,127.033908,37.59912238
안동반점,서울특별시 성북구 보문동1가 53번지 1층 ,"서울특별시 성북구 고려대로1길 35-1, 1층 (보문동1가)",중국식,성북구,127.018958,37.58705111
말뚜기감자탕,서울특별시 성북구 하월곡동 37-15번지 외1필지 ,"서울특별시 성북구 화랑로 86 (하월곡동,외1필지)",탕류(보신용),성북구,127.0420883,37.60222389
종암 셀프 참숯 장어구이,서울특별시 성북구 종암동 20-5번지 ,서울 성북구 종암로 63,한식,성북구,127.0352789,37.59588983
카페브룩스,서울특별시 성북구 보문동5가 252-8 ,서울특별시 성북구 보문로17길 3 (보문동5가),까페,성북구,127.0209713,37.58168062
중화명가,서울특별시 성북구 삼선동5가 274-1 ,서울특별시 성북구 보문로 157-1 (삼선동5가),중국식,성북구,127.0167818,37.58859671
달빛맥주,서울특별시 성북구 석관동 255-10 ,서울특별시 성북구 돌곶이로23길 3 (석관동),한식,성북구,127.057579,37.60994058
북악루,서울특별시 성북구 정릉동 891-1번지 ,서울특별시 성북구 정릉로8길 75 (정릉동),중국식,성북구,126.9991263,37.60827012
화성갈비,서울특별시 성북구 길음동 635-26번지 ,,한식,성북구,,
