사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
교촌치킨 광장점,서울특별시 광진구 광장동 530-44 1층,"서울특별시 광진구 광나루로 607, 1층 (광장동)",호프/통닭,광진구,127.0957584,37.54181549,교촌치킨 광장점,서울특별시 광진구 광장동 530-13번지 1층,3.9,치킨 전문점,98,37.5417759,127.0956635,https://www.google.com/maps/place/%25EA%25B5%2590%25EC%25B4%258C%25EC%25B9%2598%25ED%2582%25A8+%25EA%25B4%2591%25EC%259E%25A5%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca53a9d4d63bd:0xeef935eb171d1ecc%218m2%213d37.5417759%214d127.0956635%2116s%252Fg%252F11gv08sg9c?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
술파는 이층 포차,서울특별시 광진구 화양동 9-66 2층,"서울특별시 광진구 동일로24길 82, 2층 (화양동)",기타,광진구,127.0694579,37.54258664,술파는 이층 포차,서울특별시 광진구 화양동 9-66번지,5,술집,1,37.5425862,127.069458,https://www.google.com/maps/place/%25EC%2588%25A0%25ED%258C%258C%25EB%258A%2594+%25EC%259D%25B4%25EC%25B8%25B5+%25ED%258F%25AC%25EC%25B0%25A8/data=%213m1%214b1%214m6%213m5%211s0x357ca50027b0015b:0xbd8cf88d1fbd39f8%218m2%213d37.5425862%214d127.069458%2116s%252Fg%252F11w9w0cky5?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
커피앤비어인,서울특별시 광진구 중곡동 78-15 1층,"서울특별시 광진구 긴고랑로 124, 1층 (중곡동)",기타,광진구,127.0886266,37.55873338,커피비어인,중곡동 78-15번지 1층 프르미르 광진구 서울특별시 KR,5,카페,1,37.5587001,127.0886148,https://www.google.com/maps/place/%25EC%25BB%25A4%25ED%2594%25BC%25EB%25B9%2584%25EC%2596%25B4%25EC%259D%25B8/data=%214m10%211m2%212m1%211z7Luk7ZS87JWk67mE7Ja07J24IOq0keynhOq1rA%213m6%211s0x357cbad153f77b0b:0x3174bfdb2ec11587%218m2%213d37.5587001%214d127.0886148%2115sChzsu6TtlLzslaTruYTslrTsnbgg6rSR7KeE6rWsWiAiHuy7pO2UvCDslaTruYQg7Ja07J24IOq0keynhOq1rJIBBGNhZmWqAWwKCS9tLzAydnFmbRABKhgiFOy7pO2UvCDslaTruYQg7Ja07J24KAkyHxABIhs3791pB9_MG03gc5ar8QNuWfSwVyYNE6cMxQsyIhACIh7su6TtlLwg7JWk67mEIOyWtOyduCDqtJHsp4TqtazgAQA%2116s%252Fg%252F11ghrh2z3k?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
바우닭강정,서울특별시 광진구 자양동 612-36번지 1층,"서울특별시 광진구 자양로15길 78, 1층 (자양동)",호프/통닭,광진구,127.0793394,37.53502906,바우닭강정 본점,서울특별시 광진구 자양로15길 78,3.6,치킨 전문점,11,37.5349972,127.0793537,https://www.google.com/maps/place/%25EB%25B0%2594%25EC%259A%25B0%25EB%258B%25AD%25EA%25B0%2595%25EC%25A0%2595+%25EB%25B3%25B8%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca51177d65f11:0x10b120ec3904dccd%218m2%213d37.5349972%214d127.0793537%2116s%252Fg%252F11j1lztmg1?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
포끼루끼,서울특별시 광진구 화양동 23-39번지 1층,"서울특별시 광진구 동일로 168, 1층 (화양동)",한식,광진구,127.066995,37.54703814,포끼루끼,화양동 23-3번지 1층 광진구 서울특별시 KR,4.3,한식,22,37.5470498,127.0669581,https://www.google.com/maps/place/%25ED%258F%25AC%25EB%2581%25BC%25EB%25A3%25A8%25EB%2581%25BC/data=%213m1%214b1%214m6%213m5%211s0x357ca4c3f7cba0f1:0x43a2b6ad394f2248%218m2%213d37.5470498%214d127.0669581%2116s%252Fg%252F11g0kj8r07?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
역전우동0410건대로데오점,서울특별시 광진구 자양동 7-25번지 1층 2호,"서울특별시 광진구 아차산로 224, 1층 2호 (자양동)",분식,광진구,127.0680951,37.5405539,역전우동(건대입구),서울특별시 광진구 자양제4동 7-25,4.2,우동 전문점,55,37.5405147,127.0682084,https://www.google.com/maps/place/%25EC%2597%25AD%25EC%25A0%2584%25EC%259A%25B0%25EB%258F%2599%28%25EA%25B1%25B4%25EB%258C%2580%25EC%259E%2585%25EA%25B5%25AC%29/data=%214m10%211m2%212m1%211z7Jet7KCE7Jqw64-ZMDQxMOqxtOuMgOuhnOuNsOyYpOygkCDqtJHsp4Tqtaw%213m6%211s0x357ca4e9a00284db:0xd38a2373fe9bc1ca%218m2%213d37.5405147%214d127.0682084%2115sCizsl63soITsmrDrj5kwNDEw6rG064yA66Gc642w7Jik7KCQIOq0keynhOq1rFozIjHsl63soIQg7Jqw64-ZIDA0MTAg6rG064yAIOuhnOuNsOyYpCDsoJAg6rSR7KeE6rWskgEQdWRvbl9ub29kbGVfc2hvcKoBkgEKCS9tLzAxNGp6OBABKisiJ-yXreyghCDsmrDrj5kgMDQxMCDqsbTrjIAg66Gc642w7JikIOygkCgJMh8QASIbEB-CXNJZBDaJ5ok8Rz5QxSFhOPVKQctsypY6MjUQAiIx7Jet7KCEIOyasOuPmSAwNDEwIOqxtOuMgCDroZzrjbDsmKQg7KCQIOq0keynhOq1rOABAA%2116s%252Fg%252F11bxb8nw2v?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
서민닭갈비서민곱창,서울특별시 광진구 중곡동 78-5,서울특별시 광진구 영화사로 3 (중곡동),한식,광진구,127.0883484,37.55863681,서민닭갈비곱창 중곡본점,서울특별시 광진구 긴고랑로 120,5,한식당,1,37.5587565,127.0883299,https://www.google.com/maps/place/%25EC%2584%259C%25EB%25AF%25BC%25EB%258B%25AD%25EA%25B0%2588%25EB%25B9%2584%25EA%25B3%25B1%25EC%25B0%25BD+%25EC%25A4%2591%25EA%25B3%25A1%25EB%25B3%25B8%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357cbb0012435d05:0xd99244931a0ff012%218m2%213d37.5587565%214d127.0883299%2116s%252Fg%252F11ybhvm73f?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
램니쿠야(Lamb NiKuya),서울특별시 광진구 구의동 246-3번지 1층 105호,"서울특별시 광진구 아차산로 395, 1층 105호 (구의동)",식육(숯불구이),광진구,127.0863767,37.53754747,램니쿠야 구의역점,서울특별시 광진구 아차산로 395,4.3,양고기 바베큐 전문점,40,37.5374197,127.0863136,https://www.google.com/maps/place/%25EB%259E%25A8%25EB%258B%2588%25EC%25BF%25A0%25EC%2595%25BC+%25EA%25B5%25AC%25EC%259D%2598%25EC%2597%25AD%25EC%25A0%2590/data=%214m10%211m2%212m1%211z656o64uI7L-g7JW8KExhbWIgTmlLdXlhKSDqtJHsp4Tqtaw%213m6%211s0x357ca5dd0ba044b9:0xdb1f818c9b28827b%218m2%213d37.5374197%214d127.0863136%2115sCiPrnqjri4jsv6DslbwoTGFtYiBOaUt1eWEpIOq0keynhOq1rFolIiPrnqjri4gg7L-g7JW8IGxhbWIgbmlrdXlhIOq0keynhOq1rJIBGm11dHRvbl9iYXJiZWN1ZV9yZXN0YXVyYW504AEA%2116s%252Fg%252F11h6m7src7?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
할머니손칼국수,서울특별시 광진구 중곡동 79-7번지 1층,"서울특별시 광진구 영화사로 8, 1층 (중곡동)",한식,광진구,127.0881729,37.558138,할머니손칼국수,중곡동 79-7번지 1층 광진구 서울특별시 KR,4.5,국수 전문점,193,37.5581363,127.0881881,https://www.google.com/maps/place/%25ED%2595%25A0%25EB%25A8%25B8%25EB%258B%2588%25EC%2586%2590%25EC%25B9%25BC%25EA%25B5%25AD%25EC%2588%2598/data=%213m1%214b1%214m6%213m5%211s0x357cbad407065993:0x20215bf979c705b1%218m2%213d37.5581363%214d127.0881881%2116s%252Fg%252F11ghrgzpxg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
신성칼국수,서울특별시 광진구 중곡동 79-7번지 1층,"서울특별시 광진구 영화사로 8, 1층 (중곡동)",한식,광진구,127.0881729,37.558138,할머니손칼국수,중곡동 79-7번지 1층 광진구 서울특별시 KR,4.5,국수 전문점,193,37.5581363,127.0881881,https://www.google.com/maps/place/%25ED%2595%25A0%25EB%25A8%25B8%25EB%258B%2588%25EC%2586%2590%25EC%25B9%25BC%25EA%25B5%25AD%25EC%2588%2598/data=%214m10%211m2%212m1%211z7Iug7ISx7Lm86rWt7IiYIOq0keynhOq1rA%213m6%211s0x357cbad407065993:0x20215bf979c705b1%218m2%213d37.5581363%214d127.0881881%2115sChnsi6DshLHsubzqta3siJgg6rSR7KeE6rWsWhwiGuyLoOyEsSDsubzqta3siJgg6rSR7KeE6rWskgELbm9vZGxlX3Nob3CqAUMQATIfEAEiGyq-vRg-BYHbCYBVUKwcFNKSdIxYYb7WPcjypzIeEAIiGuyLoOyEsSDsubzqta3siJgg6rSR7KeE6rWs4AEA%2116s%252Fg%252F11ghrgzpxg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
케밥인(Kebab Inn),서울특별시 광진구 화양동 7-4번지 1층,"서울특별시 광진구 아차산로 221, 1층 (화양동)","외국음식전문점(인도,태국등)",광진구,127.0682433,37.54104361,케밥 인,서울특별시 광진구 아차산로 221,4.3,터키 음식점,195,37.5409331,127.0682045,https://www.google.com/maps/place/%25EC%25BC%2580%25EB%25B0%25A5+%25EC%259D%25B8/data=%213m1%214b1%214m6%213m5%211s0x357ca5b3c669ebab:0xe71eebce794d6e9e%218m2%213d37.5409331%214d127.0682045%2116s%252Fg%252F11fyzfn29r?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
국수사랑채,서울특별시 광진구 군자동 64-9 1층,"서울특별시 광진구 군자로 138, 1층 (군자동)",한식,광진구,127.0746595,37.55395441,국수사랑채,군자동 64-9번지 1층 광진구 서울특별시 KR,4.4,국수 전문점,35,37.5539277,127.0746616,https://www.google.com/maps/place/%25EA%25B5%25AD%25EC%2588%2598%25EC%2582%25AC%25EB%259E%2591%25EC%25B1%2584/data=%213m1%214b1%214m6%213m5%211s0x357ca4d183c1e1b7:0x4c260e81ff7178fb%218m2%213d37.5539277%214d127.0746616%2116s%252Fg%252F11ghrh48rp?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
섬진강민물장어,서울특별시 광진구 군자동 355-5번지 1층,"서울특별시 광진구 동일로 190, 1층 (군자동)",한식,광진구,127.0681489,37.54874339,섬진강민물장어,군자동 355-5번지 1층 군자동 에피소드1EPISODE 1호 광진구 서울특별시 KR,4.1,민물장어 요리 전문식당,210,37.5486843,127.0679883,https://www.google.com/maps/place/%25EC%2584%25AC%25EC%25A7%2584%25EA%25B0%2595%25EB%25AF%25BC%25EB%25AC%25BC%25EC%259E%25A5%25EC%2596%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca4c43e3a56e7:0x41aee2179f177e7a%218m2%213d37.5486843%214d127.0679883%2116s%252Fg%252F11g0kj8hs_?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
신세계호떡분식,서울특별시 광진구 구의동 242-80 1층,"서울특별시 광진구 자양로18길 67, 1층 (구의동)",분식,광진구,127.0873471,37.53843949,신세계호떡분식,서울특별시 광진구 구의동 242 80번지 1층,4,분식,1,37.5383888,127.0873435,https://www.google.com/maps/place/%25EC%258B%25A0%25EC%2584%25B8%25EA%25B3%2584%25ED%2598%25B8%25EB%2596%25A1%25EB%25B6%2584%25EC%258B%259D/data=%213m1%214b1%214m6%213m5%211s0x357ca52176ac683b:0x7e276ab55130e3e4%218m2%213d37.5383888%214d127.0873435%2116s%252Fg%252F11tmy1f_fx?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
청사초롱,서울특별시 광진구 광장동 245-16 1층,"서울특별시 광진구 천호대로141길 10-11, 1층 (광장동)",기타,광진구,127.1029378,37.54621136,청사초롱,서울특별시 광진구 천호대로141길 10-11,5,한식당,1,37.546211,127.1029379,https://www.google.com/maps/place/%25EC%25B2%25AD%25EC%2582%25AC%25EC%25B4%2588%25EB%25A1%25B1/data=%214m10%211m2%212m1%211z7LKt7IKs7LSI66GxIOq0keynhOq1rA%213m6%211s0x357ca50040a4ad69:0x48fca5f3b6766230%218m2%213d37.546211%214d127.1029379%2115sChbssq3sgqzstIjrobEg6rSR7KeE6rWsWhkiF-yyreyCrCDstIjrobEg6rSR7KeE6rWskgERa29yZWFuX3Jlc3RhdXJhbnSqAVMQASoRIg3ssq3sgqwg7LSI66GxKAkyHxABIhs4tWlFXCZ8DOIhI4icTsVEVgwCh-0IZWsTE3AyGxACIhfssq3sgqwg7LSI66GxIOq0keynhOq1rOABAA%2116s%252Fg%252F11wp_q213_?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
면곡뼈다귀감자탕,서울특별시 광진구 중곡동 565-10 1층,"서울특별시 광진구 답십리로 370-1, 1층 (중곡동)",한식,광진구,127.0816548,37.57133886,면곡뼈다귀감자탕,서울특별시 광진구 답십리로 370-1 1 층,5,한식당,1,37.5713384,127.0816549,https://www.google.com/maps/place/%25EB%25A9%25B4%25EA%25B3%25A1%25EB%25BC%2588%25EB%258B%25A4%25EA%25B7%2580%25EA%25B0%2590%25EC%259E%2590%25ED%2583%2595/data=%213m1%214b1%214m6%213m5%211s0x357cbb0040ffd5b9:0xd2946d12964e65d2%218m2%213d37.5713384%214d127.0816549%2116s%252Fg%252F11y8m1t8zg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
팔월(八月)잔칫날,서울특별시 광진구 광장동 339-7 1층,"서울특별시 광진구 아차산로76길 5, 1층 (광장동)",한식,광진구,127.1076575,37.54802669,팔월잔칫날,서울특별시 광진구 광장동 광장로 76 길 5,4.3,한식,196,37.5479724,127.107607,https://www.google.com/maps/place/%25ED%258C%2594%25EC%259B%2594%25EC%259E%2594%25EC%25B9%25AB%25EB%2582%25A0/data=%214m10%211m2%212m1%211z7YyU7JuUKOWFq-aciCnsnpTsuavrgqAg6rSR7KeE6rWs%213m6%211s0x357cbab53109152b:0x7b7c5ce474008ebf%218m2%213d37.5479724%214d127.107607%2115sCiHtjJTsm5Qo5YWr5pyIKeyelOy5q-uCoCDqtJHsp4TqtaxaJCIi7YyU7JuUIOWFqyDmnIgg7J6U7Lmr64KgIOq0keynhOq1rJIBCnJlc3RhdXJhbnSqAWkQASocIhjtjJTsm5Qg5YWrIOaciCDsnpTsuavrgqAoCTIfEAEiG3go0X1qUV_r2jDoNzzpOdnJcd-6MOolmcTvBTImEAIiIu2MlOyblCDlhasg5pyIIOyelOy5q-uCoCDqtJHsp4TqtazgAQA%2116s%252Fg%252F11c20dgvwp?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
능동타코집,서울특별시 광진구 능동 221-5 1층,"서울특별시 광진구 능동로32길 5, 1층 (능동)","외국음식전문점(인도,태국등)",광진구,127.0790826,37.55533074,능동타코집,서울특별시 광진구 능동로32길 5,4.7,멕시코 음식점,15,37.5552822,127.0790622,https://www.google.com/maps/place/%25EB%258A%25A5%25EB%258F%2599%25ED%2583%2580%25EC%25BD%2594%25EC%25A7%2591/data=%213m1%214b1%214m6%213m5%211s0x357ca51ed40535f9:0x710b27019bf990aa%218m2%213d37.5552822%214d127.0790622%2116s%252Fg%252F11sc3vch_2?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
깍뚝,서울특별시 광진구 화양동 111-161,서울특별시 광진구 능동로19길 36 (화양동),호프/통닭,광진구,127.0718162,37.54743904,깍뚝,서울특별시 광진구 능동로19길 36,4.4,호프/통닭,163,37.5474387,127.0718164,https://www.google.com/maps/place/%25EA%25B9%258D%25EB%259A%259D/data=%213m1%214b1%214m6%213m5%211s0x357ca4c4bf41ef61:0xf4a4bb4da0790a77%218m2%213d37.5474387%214d127.0718164%2116s%252Fg%252F11g0kjhc_s?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
본가한우생고기,서울특별시 광진구 능동 235-18 1층,"서울특별시 광진구 천호대로112길 19, 1층 (능동)",한식,광진구,127.0813673,37.55521357,본가한우생고기,능동 235-18번지 1층 광진구 서울특별시 KR,4.3,한식,45,37.5551863,127.0813326,https://www.google.com/maps/place/%25EB%25B3%25B8%25EA%25B0%2580%25ED%2595%259C%25EC%259A%25B0%25EC%2583%259D%25EA%25B3%25A0%25EA%25B8%25B0/data=%213m1%214b1%214m6%213m5%211s0x357ca4d515cf9005:0x4a0f8baec7381d16%218m2%213d37.5551863%214d127.0813326%2116s%252Fg%252F11ghrgzcvr?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
커피타다(Cafe Ta-dah),서울특별시 광진구 구의동 237-49번지 1층,"서울특별시 광진구 자양로28길 19, 1층 (구의동)",경양식,광진구,127.085395,37.54230814,커피타다,서울특별시 광진구 구의동 237-49,4.3,카페,12,37.5422356,127.0854144,https://www.google.com/maps/place/%25EC%25BB%25A4%25ED%2594%25BC%25ED%2583%2580%25EB%258B%25A4/data=%214m10%211m2%212m1%211z7Luk7ZS87YOA64ukKENhZmUgVGEtZGFoKSDqtJHsp4Tqtaw%213m6%211s0x357ca52721c4bd8d:0x4fc5621e1f02ffe9%218m2%213d37.5422356%214d127.0854144%2115sCiPsu6TtlLztg4Dri6QoQ2FmZSBUYS1kYWgpIOq0keynhOq1rFolIiPsu6TtlLwg7YOA64ukIGNhZmUgdGEgZGFoIOq0keynhOq1rJIBBGNhZmWqAWsQASodIhnsu6TtlLwg7YOA64ukIGNhZmUgdGEgZGFoKAkyHxABIhvGzFB_GhgKD9GWmvy27z4lfZmz50ahsmi10GMyJxACIiPsu6TtlLwg7YOA64ukIGNhZmUgdGEgZGFoIOq0keynhOq1rOABAA%2116s%252Fg%252F11gfnfrtcv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
홍대개미롯데백화점스타시티점,서울특별시 광진구 자양동 227-342 지하1층,"서울특별시 광진구 능동로 92, 지1층 (자양동)",한식,광진구,127.0711367,37.53878864,홍대개미 롯데백화점스타시티점,서울특별시 광진구 능동로 92,4,일본 스테이크 전문점,10,37.538909,127.0712862,https://www.google.com/maps/place/%25ED%2599%258D%25EB%258C%2580%25EA%25B0%259C%25EB%25AF%25B8+%25EB%25A1%25AF%25EB%258D%25B0%25EB%25B0%25B1%25ED%2599%2594%25EC%25A0%2590%25EC%258A%25A4%25ED%2583%2580%25EC%258B%259C%25ED%258B%25B0%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca5a7a78be06d:0xcc38ce240b4c385c%218m2%213d37.538909%214d127.0712862%2116s%252Fg%252F11fvgmd255?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
쥬쥬치킨,서울특별시 광진구 화양동 34-10번지 1층,"서울특별시 광진구 아차산로29길 51, 1층 (화양동)",호프/통닭,광진구,127.0690884,37.54313306,쥬쥬치킨,화양동 34-10번지 1층 광진구 서울특별시 KR,4.5,호프/통닭,2,37.5430947,127.0690752,https://www.google.com/maps/place/%25EC%25A5%25AC%25EC%25A5%25AC%25EC%25B9%2598%25ED%2582%25A8/data=%213m1%214b1%214m6%213m5%211s0x357ca4c264da599b:0xbf27e7a2b72f694%218m2%213d37.5430947%214d127.0690752%2116s%252Fg%252F11g0kjc0kz?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
삼거리양꼬치,서울특별시 광진구 구의동 229-45번지 1층5호,"서울특별시 광진구 구의로 71, 1층 5호 (구의동)",중국식,광진구,127.0904014,37.54427979,삼거리양꼬치,구의동 229-45번지 1층 5호 광진구 서울특별시 KR,4.3,중국식,3,37.5442456,127.0903841,https://www.google.com/maps/place/%25EC%2582%25BC%25EA%25B1%25B0%25EB%25A6%25AC%25EC%2596%2591%25EA%25BC%25AC%25EC%25B9%2598/data=%213m1%214b1%214m6%213m5%211s0x357ca52f7b4531e9:0x98553fddfde5a748%218m2%213d37.5442456%214d127.0903841%2116s%252Fg%252F11g0kjn7sq?entry=ttu&g_ep=EgoyMDI1MDcxNS4xIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
전.고기국수,서울특별시 광진구 자양동 553-235번지 1층,"서울특별시 광진구 뚝섬로32길 15, 1층 (자양동)",한식,광진구,127.0672519,37.53483492,전고기국수,서울특별시 광진구 자양제4동 553-235,4.4,술집,5,37.5348271,127.0672191,https://www.google.com/maps/place/%25EC%25A0%2584%25EA%25B3%25A0%25EA%25B8%25B0%25EA%25B5%25AD%25EC%2588%2598/data=%213m1%214b1%214m6%213m5%211s0x357ca588b1453d09:0xdbb9e29e292ba07b%218m2%213d37.5348271%214d127.0672191%2116s%252Fg%252F11rv5dr4r4?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
꼼박사,서울특별시 광진구 자양동 219-35번지 1층,"서울특별시 광진구 아차산로 354, 1층 (자양동)",한식,광진구,127.0819514,37.53662475,꼼박사,자양동 219-35번지 1층 광진구 서울특별시 KR,4.6,해산물 요리 전문식당,29,37.5365908,127.0819534,https://www.google.com/maps/place/%25EA%25BC%25BC%25EB%25B0%2595%25EC%2582%25AC/data=%213m1%214b1%214m6%213m5%211s0x357ca4e03e0789e5:0xf4bb637d681d7666%218m2%213d37.5365908%214d127.0819534%2116s%252Fg%252F11f64dtpv4?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
