사업장명,지번주소,도로명주소,업태구분명,구,경도,위도,구글가게명,구글주소,별점,카테고리,리뷰수,구글위도,구글경도,지도링크,시원한 음식,뜨끈한 국물,매콤한 음식,든든한 한끼,육류구이/고기파티,가볍게 간단히,술 한잔 하기 좋은날,디저트/카페,이국적인 음식,해산물/생선요리,패스트푸드,가족/단체 외식,건강/채식/특수식단,W_클리어,W_구름,W_비,W_이슬비,W_뇌우,W_눈,W_분위기
코코노포,서울특별시 동작구 상도동 489-14,"서울특별시 동작구 상도로 372-4, 1층 (상도동)",기타,동작구,126.9537387,37.49558555,코코노포,서울특별시 동작구 상도로 372-4,5,아시아 레스토랑,1,37.4955372,126.9537297,https://www.google.com/maps/place/%25EC%25BD%2594%25EC%25BD%2594%25EB%2585%25B8%25ED%258F%25AC/data=%213m1%214b1%214m6%213m5%211s0x357c9f0016780999:0x53340bb2af5c85c7%218m2%213d37.4955372%214d126.9537297%2116s%252Fg%252F11wp0n8pfj?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
로드파스타피자,서울특별시 동작구 신대방동 375-15 동일빌딩,"서울특별시 동작구 여의대방로22길 4, 동일빌딩 2층 (신대방동)",기타,동작구,126.9200894,37.49754875,로드파스타피자,서울특별시 동작구 여의대방로22길 4 2층,4,이탈리아 음식점,2,37.4975484,126.9200896,https://www.google.com/maps/place/%25EB%25A1%259C%25EB%2593%259C%25ED%258C%258C%25EC%258A%25A4%25ED%2583%2580%25ED%2594%25BC%25EC%259E%2590/data=%213m1%214b1%214m6%213m5%211s0x357c9f0078e120cf:0x62bdb023fb9d6a6e%218m2%213d37.4975484%214d126.9200896%2116s%252Fg%252F11wtdj__78?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
구공탄,서울특별시 동작구 흑석동 54-149,"서울특별시 동작구 서달로12나길 2, 1층 좌측호 (흑석동)",한식,동작구,126.9630906,37.50675509,구공탄불고기,서울특별시 동작구 서달로12나길 2,5,한식,3,37.5067779,126.9630349,https://www.google.com/maps/place/%25EA%25B5%25AC%25EA%25B3%25B5%25ED%2583%2584%25EB%25B6%2588%25EA%25B3%25A0%25EA%25B8%25B0/data=%213m1%214b1%214m6%213m5%211s0x357ca1dda37a2379:0x355857fbc6a85e91%218m2%213d37.5067779%214d126.9630349%2116s%252Fg%252F11ghrgqy2s?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
미식반점,서울특별시 동작구 상도동 19-18,"서울특별시 동작구 만양로 15, 1,2층 (상도동)",중국식,동작구,126.9471021,37.50617141,미식반점,서울특별시 동작구 만양로 15 1 2층,4.4,중국 음식점,247,37.506171,126.9471022,https://www.google.com/maps/place/%25EB%25AF%25B8%25EC%258B%259D%25EB%25B0%2598%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca5e46a79e983:0x22a972910dbbca7c%218m2%213d37.506171%214d126.9471022%2116s%252Fg%252F11h7n78hkj?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
청록미나리식당,서울특별시 동작구 노량진동 54-8,"서울특별시 동작구 장승배기로 170, 지하1층, 지상1층 (노량진동)",한식,동작구,126.9404728,37.51282153,청록미나리식당,서울특별시 동작구 장승배기로 170 1층,4.1,샤브샤브 전문점,23,37.5128003,126.9404504,https://www.google.com/maps/place/%25EC%25B2%25AD%25EB%25A1%259D%25EB%25AF%25B8%25EB%2582%2598%25EB%25A6%25AC%25EC%258B%259D%25EB%258B%25B9/data=%213m1%214b1%214m6%213m5%211s0x357c9f5eff922b45:0xc4cdd6eab086582c%218m2%213d37.5128003%214d126.9404504%2116s%252Fg%252F11vknhq9hg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
휘야,서울특별시 동작구 사당동 1033-22,"서울특별시 동작구 동작대로7길 36, 2층 (사당동)",경양식,동작구,126.979969,37.47917849,Hwi-ya 휘야,서울특별시 동작구 동작대로7길 36 2층,4.8,술집,5,37.4791472,126.9799484,https://www.google.com/maps/place/Hwi-ya+%25ED%259C%2598%25EC%2595%25BC/data=%213m1%214b1%214m6%213m5%211s0x357ca174a17eab8d:0xb8d8f6b2bfd22584%218m2%213d37.4791472%214d126.9799484%2116s%252Fg%252F11vptddht3?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
베이크가든,서울특별시 동작구 사당동 1003-44,"서울특별시 동작구 사당로28길 10-1, 1,2층 (사당동)",기타,동작구,126.9794868,37.48378052,베이크가든,서울특별시 동작구 사당로28길 10-1,4,커피숍/커피 전문점,2,37.4837984,126.9794189,https://www.google.com/maps/place/%25EB%25B2%25A0%25EC%259D%25B4%25ED%2581%25AC%25EA%25B0%2580%25EB%2593%25A0/data=%213m1%214b1%214m6%213m5%211s0x357ca10037373263:0x38b4996a798f5321%218m2%213d37.4837984%214d126.9794189%2116s%252Fg%252F11wh6h_hjl?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
파세로(passero),서울특별시 동작구 대방동 414-16,"서울특별시 동작구 여의대방로24나길 10-2, 1층 101호 (대방동)",기타,동작구,126.9213398,37.49832071,파세로,서울특별시 동작구 여의대방로24나길 10-2,4.8,커피숍/커피 전문점,40,37.4982954,126.9213249,https://www.google.com/maps/place/%25ED%258C%258C%25EC%2584%25B8%25EB%25A1%259C/data=%213m1%214b1%214m6%213m5%211s0x357c9f70e3f5369f:0xd60a90c6065d798d%218m2%213d37.4982954%214d126.9213249%2116s%252Fg%252F11rz41djfl?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
인생은 고기서 고기다(인고고),서울특별시 동작구 신대방동 346-14,"서울특별시 동작구 보라매로 94-1, 1층 (신대방동)",한식,동작구,126.9282321,37.49766642,인생은고기서고기다[인고고],서울특별시 동작구 보라매로 94-1,5,고기 요리 전문점,1,37.497666,126.9282322,https://www.google.com/maps/place/%25EC%259D%25B8%25EC%2583%259D%25EC%259D%2580%25EA%25B3%25A0%25EA%25B8%25B0%25EC%2584%259C%25EA%25B3%25A0%25EA%25B8%25B0%25EB%258B%25A4%255B%25EC%259D%25B8%25EA%25B3%25A0%25EA%25B3%25A0%255D/data=%213m1%214b1%214m6%213m5%211s0x357c9f002f3a8cff:0xd1a391512b32b14d%218m2%213d37.497666%214d126.9282322%2116s%252Fg%252F11wvt07nml?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
깍뚝집 장승배기점,서울특별시 동작구 상도동 354-8,서울특별시 동작구 상도로 123 (상도동),한식,동작구,126.9334759,37.50172563,깍뚝집 장승배기점,서울특별시 동작구 상도로 123 1층,5,고기 요리 전문점,2,37.5017252,126.933476,https://www.google.com/maps/place/%25EA%25B9%258D%25EB%259A%259D%25EC%25A7%2591+%25EC%259E%25A5%25EC%258A%25B9%25EB%25B0%25B0%25EA%25B8%25B0%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357c9fc109d7d5db:0x9c34f670be304323%218m2%213d37.5017252%214d126.933476%2116s%252Fg%252F11wtqllxxm?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
쇼보,서울특별시 동작구 사당동 708-447,"서울특별시 동작구 동작대로25길 32, 2층 (사당동)",일식,동작구,126.9804805,37.48576309,쇼보,서울특별시 동작구 사당동 동작대로25길 32,3.9,일식,13,37.4857627,126.9804807,https://www.google.com/maps/place/%25EC%2587%25BC%25EB%25B3%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca1a36aec4529:0xebca1849f4233e35%218m2%213d37.4857627%214d126.9804807%2116s%252Fg%252F11h320llmv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
더 한강(THE 한강),서울특별시 동작구 본동 8-10,"서울특별시 동작구 노량진로32길 29-6, 1층, 2층 (본동)",기타,동작구,126.9569707,37.51232207,The한강(더한강 동작청년카페 1호점),서울특별시 동작구 노량진로32길 29-6,4.6,제과점,31,37.5123217,126.9569709,https://www.google.com/maps/place/The%25ED%2595%259C%25EA%25B0%2595%28%25EB%258D%2594%25ED%2595%259C%25EA%25B0%2595+%25EB%258F%2599%25EC%259E%2591%25EC%25B2%25AD%25EB%2585%2584%25EC%25B9%25B4%25ED%258E%2598+1%25ED%2598%25B8%25EC%25A0%2590%29/data=%213m1%214b1%214m6%213m5%211s0x357ca100010272eb:0xa6ba7c55f31264f5%218m2%213d37.5123217%214d126.9569709%2116s%252Fg%252F11vr57d2vm?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
드렁킨타이 사당점,서울특별시 동작구 사당동 1044-10,"서울특별시 동작구 동작대로1길 43-1, 1층 (사당동)","외국음식전문점(인도,태국등)",동작구,126.9789015,37.4772408,드렁킨타이 사당점,서울특별시 동작구 동작대로1길 43-1,5,태국 음식점,3,37.4772401,126.9788806,https://www.google.com/maps/place/%25EB%2593%259C%25EB%25A0%2581%25ED%2582%25A8%25ED%2583%2580%25EC%259D%25B4+%25EC%2582%25AC%25EB%258B%25B9%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca13df5117759:0xd18e9ededf7170dc%218m2%213d37.4772401%214d126.9788806%2116s%252Fg%252F11wvd85t6p?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
꼬리야,서울특별시 동작구 신대방동 395-70 전문건설회관빌딩,"서울특별시 동작구 보라매로5길 15, 전문건설회관빌딩 지하1층 (신대방동)",한식,동작구,126.9242587,37.49200271,꼬리야,서울특별시 동작구 신대방동 번지 지하 395-70 전문건설회관 빌딩 1층 211호,4,한식,6,37.4921385,126.9242551,https://www.google.com/maps/place/%25EA%25BC%25AC%25EB%25A6%25AC%25EC%2595%25BC/data=%213m1%214b1%214m6%213m5%211s0x357c9fbae3e4b807:0x4d919fccf4cdcf78%218m2%213d37.4921385%214d126.9242551%2116s%252Fg%252F11tmy02dcp?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
황제소갈비살 이수점,서울특별시 동작구 사당동 137-18,"서울특별시 동작구 동작대로27가길 21, 1층 (사당동)",한식,동작구,126.9812281,37.48659933,황제소갈비살이수점,서울특별시 동작구 사당동 137 18번지 1층,4,한식,3,37.486556,126.9812205,https://www.google.com/maps/place/%25ED%2599%25A9%25EC%25A0%259C%25EC%2586%258C%25EA%25B0%2588%25EB%25B9%2584%25EC%2582%25B4%25EC%259D%25B4%25EC%2588%2598%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca1b3fec00203:0xccf2f78c1da6d3e6%218m2%213d37.486556%214d126.9812205%2116s%252Fg%252F11k3nbf92s?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
개러지 로스터,서울특별시 동작구 상도1동 362-4,"서울특별시 동작구 상도로37길 39, 1층 (상도1동)",기타,동작구,126.9507436,37.50061267,개러지 로스터,서울특별시 동작구 상도1동 362-4 1층,4.7,카페,24,37.5005743,126.9507318,https://www.google.com/maps/place/%25EA%25B0%259C%25EB%259F%25AC%25EC%25A7%2580+%25EB%25A1%259C%25EC%258A%25A4%25ED%2584%25B0/data=%213m1%214b1%214m6%213m5%211s0x357c9f82a8f3d6bb:0x6e4bd47ea63a7907%218m2%213d37.5005743%214d126.9507318%2116s%252Fg%252F11t11215q1?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
아줌마네 치킨뱅이,서울특별시 동작구 대방동 386-26,"서울특별시 동작구 대방동23길 42, 1층 (대방동)",호프/통닭,동작구,126.9231695,37.50416114,아줌마네치킨뱅이,서울특별시 동작구 대방동 386 26번지 1층,5,호프/통닭,1,37.504117,126.9231717,https://www.google.com/maps/place/%25EC%2595%2584%25EC%25A4%258C%25EB%25A7%2588%25EB%2584%25A4%25EC%25B9%2598%25ED%2582%25A8%25EB%25B1%2585%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357c9f0815fc545b:0xde5408eb9bd5ee3d%218m2%213d37.504117%214d126.9231717%2116s%252Fg%252F11scqjlctd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
코지 501(COZY 501),서울특별시 동작구 대방동 501 대림아파트(분산상가동),"서울특별시 동작구 여의대방로36길 29, 대림아파트(분산상가동) 1층 상가1-2호 (대방동)",경양식,동작구,126.9247118,37.50729469,코지501,서울특별시 동작구 대방동 번지 분산상가동 501 대림아파트 1층 1동 2호,5,커피숍/커피 전문점,2,37.5071867,126.9246398,https://www.google.com/maps/place/%25EC%25BD%2594%25EC%25A7%2580501/data=%213m1%214b1%214m6%213m5%211s0x357c9f092af5775f:0x733667a3a469bd25%218m2%213d37.5071867%214d126.9246398%2116s%252Fg%252F11k3n59tlw?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
산목,서울특별시 동작구 노량진동 58-36,"서울특별시 동작구 노량진로14길 25, 1층 (노량진동)",한식,동작구,126.9425703,37.51255691,산목,서울특별시 동작구 노량진동 번지 1층 58-36,4.3,한식,3,37.5125257,126.9425448,https://www.google.com/maps/place/%25EC%2582%25B0%25EB%25AA%25A9/data=%213m1%214b1%214m6%213m5%211s0x357c9f6863021479:0x38c147aad1aa5fd7%218m2%213d37.5125257%214d126.9425448%2116s%252Fg%252F11tmx_dsf1?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
이태리부대찌개 중앙대점,서울특별시 동작구 흑석동 100-46,"서울특별시 동작구 서달로 157, 1층 (흑석동)",한식,동작구,126.9618508,37.50761183,이태리부대찌개 중앙대점,서울특별시 동작구 서달로 157 1층,4.6,한식당,22,37.5075785,126.9616854,https://www.google.com/maps/place/%25EC%259D%25B4%25ED%2583%259C%25EB%25A6%25AC%25EB%25B6%2580%25EB%258C%2580%25EC%25B0%258C%25EA%25B0%259C+%25EC%25A4%2591%25EC%2595%2599%25EB%258C%2580%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca128d1952949:0x9e952374b7344240%218m2%213d37.5075785%214d126.9616854%2116s%252Fg%252F11t1b90zzm?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
홍뼈집 뼈구이,서울특별시 동작구 흑석동 9-27,"서울특별시 동작구 현충로 104, 3층 (흑석동)",기타,동작구,126.9648729,37.50756259,홍뼈집뼈구이,서울특별시 동작구 현충로 104 3층,4.9,한식당,7,37.5075926,126.9649705,https://www.google.com/maps/place/%25ED%2599%258D%25EB%25BC%2588%25EC%25A7%2591%25EB%25BC%2588%25EA%25B5%25AC%25EC%259D%25B4/data=%213m1%214b1%214m6%213m5%211s0x357ca100751d268d:0xd990496080d34827%218m2%213d37.5075926%214d126.9649705%2116s%252Fg%252F11x2b89n8w?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
제줏간 이수점,서울특별시 동작구 사당동 139-36,"서울특별시 동작구 동작대로27길 22, 1층 (사당동)",한식,동작구,126.9806413,37.48769862,제줏간 이수점,서울특별시 동작구 동작대로27길 22,4.4,한식,27,37.4875731,126.9807147,https://www.google.com/maps/place/%25EC%25A0%259C%25EC%25A4%258F%25EA%25B0%2584+%25EC%259D%25B4%25EC%2588%2598%25EC%25A0%2590/data=%213m1%214b1%214m6%213m5%211s0x357ca10b5602600f:0x7a573549fe8dcb10%218m2%213d37.4875731%214d126.9807147%2116s%252Fg%252F11s33drzvd?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
뚝배기짬뽕,서울특별시 동작구 사당동 275-20,"서울특별시 동작구 사당로16길 34, 1층 (사당동)",중국식,동작구,126.972693,37.4822223,뚝배기짬뽕,서울특별시 동작구 사당제4동 274-37,3.5,중국 음식점,4,37.4822048,126.9727462,https://www.google.com/maps/place/%25EB%259A%259D%25EB%25B0%25B0%25EA%25B8%25B0%25EC%25A7%25AC%25EB%25BD%2595/data=%213m1%214b1%214m6%213m5%211s0x357ca16713dd62ab:0x738b1759999a18ee%218m2%213d37.4822048%214d126.9727462%2116s%252Fg%252F11s3dk3wqg?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
그루타(GRUTA),서울특별시 동작구 사당동 1026-3,서울특별시 동작구 사당로26길 77 (사당동),기타,동작구,126.9781824,37.48037166,그루타gruta,서울특별시 동작구 사당로26길 77 1층,4,커피숍/커피 전문점,1,37.4803404,126.9781367,https://www.google.com/maps/place/%25EA%25B7%25B8%25EB%25A3%25A8%25ED%2583%2580gruta/data=%213m1%214b1%214m6%213m5%211s0x357ca15e1f0ca019:0xb0a67ea905ba2801%218m2%213d37.4803404%214d126.9781367%2116s%252Fg%252F11q9j5h71c?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
보라매 참치,서울특별시 동작구 신대방동 395-70 전문건설회관빌딩,"서울특별시 동작구 보라매로5길 15, 전문건설회관빌딩 지하1층 (신대방동)",일식,동작구,126.9242587,37.49200271,보라매참치,서울특별시 동작구 신대방동 번지 지하 395-70 1층,5,일식,1,37.4921385,126.9242551,https://www.google.com/maps/place/%25EB%25B3%25B4%25EB%259D%25BC%25EB%25A7%25A4%25EC%25B0%25B8%25EC%25B9%2598/data=%214m10%211m2%212m1%211z67O0652866ekIOywuOy5mCDrj5nsnpHqtaw%213m6%211s0x357c9fbae3e4b807:0x84951b9c3fd375b8%218m2%213d37.4921385%214d126.9242551%2115sChrrs7Trnbzrp6Qg7LC47LmYIOuPmeyekeq1rFocIhrrs7Trnbzrp6Qg7LC47LmYIOuPmeyekeq1rJIBCnJlc3RhdXJhbnSqAUMQATIfEAEiG1PbK6PJIhgzqcSuDGM-Gm9q-ltgI5_sJNZnajIeEAIiGuuztOudvOunpCDssLjsuZgg64-Z7J6R6rWs4AEA%2116s%252Fg%252F11tmy42fvv?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
라쿠라쿠,서울특별시 동작구 신대방동 692-44,"서울특별시 동작구 대림로 14, 1층 (신대방동)",한식,동작구,126.9116453,37.48741253,라쿠라쿠,서울특별시 동작구 신대방동 692-44,4.6,일본라면 전문식당,20,37.4873664,126.9116399,https://www.google.com/maps/place/%25EB%259D%25BC%25EC%25BF%25A0%25EB%259D%25BC%25EC%25BF%25A0/data=%213m1%214b1%214m6%213m5%211s0x357c9fda1b607d85:0x9babe2f832c567ab%218m2%213d37.4873664%214d126.9116399%2116s%252Fg%252F11thn6q81l?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
신용산감자탕,서울특별시 동작구 사당동 1006-10,"서울특별시 동작구 동작대로23길 17, 2층 (사당동)",한식,동작구,126.9807312,37.48408981,신용산감자탕,서울특별시 동작구 사당제1동 1006-10 2층,4.7,감자탕 전문점,37,37.4841169,126.9807746,https://www.google.com/maps/place/%25EC%258B%25A0%25EC%259A%25A9%25EC%2582%25B0%25EA%25B0%2590%25EC%259E%2590%25ED%2583%2595/data=%214m10%211m2%212m1%211z7Iug7Jqp7IKw6rCQ7J6Q7YOVIOuPmeyekeq1rA%213m6%211s0x357ca16659db5e7b:0x98f5de1bd4749d7a%218m2%213d37.4841169%214d126.9807746%2115sChzsi6DsmqnsgrDqsJDsnpDtg5Ug64-Z7J6R6rWsWh8iHeyLoOyaqeyCsCDqsJDsnpDtg5Ug64-Z7J6R6rWskgEUZ2FtamF0YW5nX3Jlc3RhdXJhbnSqAW4KDS9nLzExczM0anAzajYQASoXIhPsi6DsmqnsgrAg6rCQ7J6Q7YOVKAkyHxABIhsIp6YWfrHiUD6mjC_TGMTI4kZIgdc6FgpO6k8yIRACIh3si6DsmqnsgrAg6rCQ7J6Q7YOVIOuPmeyekeq1rOABAA%2116s%252Fg%252F11s34jp3j6?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
치즈밥있슈,서울특별시 동작구 흑석동 190-20,"서울특별시 동작구 흑석로9길 15, 지하1층 (흑석동)",기타,동작구,126.9592424,37.50768269,치즈밥있슈 중대점,서울특별시 동작구 흑석로9길 15,5,퓨전 음식점,1,37.5076823,126.9592426,https://www.google.com/maps/place/%25EC%25B9%2598%25EC%25A6%2588%25EB%25B0%25A5%25EC%259E%2588%25EC%258A%2588+%25EC%25A4%2591%25EB%258C%2580%25EC%25A0%2590/data=%214m10%211m2%212m1%211z7LmY7KaI67Cl7J6I7IqIIOuPmeyekeq1rA%213m6%211s0x357ca1de0b2f9305:0xfdfc1111a03dee22%218m2%213d37.5076823%214d126.9592426%2115sChnsuZjspojrsKXsnojsiogg64-Z7J6R6rWsWh0iG-y5mOymiCDrsKUg7J6I7IqIIOuPmeyekeq1rJIBEWZ1c2lvbl9yZXN0YXVyYW50qgFbEAEqFSIR7LmY7KaIIOuwpSDsnojsiogoCTIfEAEiGynLeqUhbXBX0tenZphpxHSsyYbNOjfQc2PskzIfEAIiG-y5mOymiCDrsKUg7J6I7IqIIOuPmeyekeq1rOABAA%2116s%252Fg%252F11f64dr754?entry=ttu&g_ep=EgoyMDI1MDcxMy4wIKXMDSoASAFQAw%253D%253D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
