사업장명,지번주소,도로명주소,업태구분명,구,경도,위도
행복한 한끼,서울특별시 금천구 독산동 959-12 지상1층 ,"서울특별시 금천구 독산로 353 (독산동, 지상1층)",분식,금천구,126.9035673,37.47836149
우리집백반,서울특별시 금천구 독산동 899-17번지 도산빌딩 지상1층 4호,"서울특별시 금천구 남부순환로126길 11, 도산빌딩 지상1층 4호 (독산동)",한식,금천구,126.9058216,37.47968343
페리카나,서울특별시 금천구 독산동 973-15 지상1층 (독산동길 50) ,"서울특별시 금천구 독산로 319 (독산동,지상1층 (독산동길 50))",통닭(치킨),금천구,126.9032868,37.47533355
민속촌순대국,서울특별시 금천구 독산동 989-15번지 (남문시장6길23) ,"서울특별시 금천구 독산로87길 5 (독산동,(남문시장6길23))",한식,금천구,126.9023838,37.47267605
진도식당,서울특별시 금천구 독산동 298-17번지 ,서울특별시 금천구 가산로3길 22 (독산동),한식,금천구,126.8943728,37.47238748
노원식당,서울특별시 금천구 독산동 292-11 ,"서울특별시 금천구 범안로21길 8, 지상1층 107호,108호 (독산동)",한식,금천구,126.8968431,37.46702835
임금님진지상,서울특별시 금천구 독산동 179-3번지 ,"서울특별시 금천구 독산로80길 11-5, 1층 (독산동)",한식,금천구,126.9037376,37.47140294
소미네,서울특별시 금천구 독산동 961-1 지상 1층(물레길6) ,"서울특별시 금천구 독산로106길 6 (독산동,지상 1층(물레길6))",호프/통닭,금천구,126.9040891,37.47792729
큐큐치킨,서울특별시 금천구 시흥동 979-3 지상1층 ,"서울특별시 금천구 삼성산길 3, 지상1층 (시흥동)",통닭(치킨),금천구,126.9038532,37.43428563
퓨전포차(메카은행나무점),서울특별시 금천구 시흥동 909-24 ,"서울특별시 금천구 은행나무로 51, 지상1층 (시흥동)",한식,금천구,126.9080437,37.45115252
서울보쌈,서울특별시 금천구 시흥동 984-25 지상1층 ,서울특별시 금천구 시흥대로 89-4 (시흥동),한식,금천구,126.9030454,37.44203661
진미식당,서울특별시 금천구 독산동 299-45번지 지상1층 ,"서울특별시 금천구 가산로3길 25 (독산동, 지상1층)",호프/통닭,금천구,126.8941043,37.47213859
더덕솥뚜껑삼겹살 가산점,서울특별시 금천구 가산동 143-45 지상1층 (먹거리길35) ,서울특별시 금천구 디지털로12길 21 (가산동),한식,금천구,126.8898936,37.47771874
한방전주콩나물국밥 시흥점,서울특별시 금천구 시흥동 896-15 ,"서울특별시 금천구 독산로 49, 지상1층 (시흥동)",한식,금천구,126.9057335,37.45171204
오고 또 오고,서울특별시 금천구 시흥동 882-43번지 지상1층 (시흥고개길 9) ,"서울특별시 금천구 시흥대로64길 9 (시흥동,지상1층 (시흥고개길 9))",한식,금천구,126.9010243,37.45555592
청춘열차,서울특별시 금천구 독산동 1019-10 ,"서울특별시 금천구 독산로 241, 지상1층 (독산동)",호프/통닭,금천구,126.9020014,37.46848868
정가네식당,서울특별시 금천구 시흥동 985-9 지상 1층(한양길 4) ,"서울특별시 금천구 시흥대로39길 8 (시흥동,지상 1층(한양길 4))",한식,금천구,126.9026036,37.44733566
우송,서울특별시 금천구 시흥동 979-2번지 지상1층 ,"서울특별시 금천구 시흥대로 6 (시흥동, 지상1층)",한식,금천구,126.9035648,37.43430254
페리카나치킨,서울특별시 금천구 시흥동 940-1번지 ,서울특별시 금천구 시흥대로 106-1 (시흥동),통닭(치킨),금천구,126.9041491,37.44355685
자금성,"서울특별시 금천구 가산동 458-5번지 지하1,지상1 ","서울특별시 금천구 가산디지털2로 142-17 (가산동, 지하1,지상1)",중국식,금천구,126.8798394,37.48042671
국빈반점,서울특별시 금천구 독산동 179-8번지 지상1층 ,"서울특별시 금천구 독산로 282, 지상1층 (독산동)",중국식,금천구,126.9034111,37.47172471
김밥사랑,서울특별시 금천구 시흥동 803-3번지 지상1층 (독산동길 233) ,"서울특별시 금천구 독산로 136 (시흥동,지상1층 (독산동길 233))",김밥(도시락),금천구,126.9052744,37.45950067
유가네 양꼬치,서울특별시 금천구 독산동 1035-5번지 지상1층 ,"서울특별시 금천구 범안로 1252, 지상1층 (독산동)",한식,금천구,126.900895,37.46628304
토크쇼,서울특별시 금천구 시흥동 114-2 지상1층 (발소길 50) ,"서울특별시 금천구 시흥대로63길 33 (시흥동,지상1층 (발소길 50))",호프/통닭,금천구,126.8977615,37.4550765
서울돼지불백갈비막국수,서울특별시 금천구 시흥동 121-9 ,"서울특별시 금천구 시흥대로63길 3, 지상1층 (시흥동)",한식,금천구,126.8993697,37.45476173
개성손만두요리전문점,서울특별시 금천구 가산동 143-18번지 (백년길 36) ,"서울특별시 금천구 가산로9길 22 (가산동,(백년길 36))",한식,금천구,126.8905177,37.47684285
창희네분식,서울특별시 금천구 독산동 144-11번지 ,"서울특별시 금천구 시흥대로149길 10, 지상1층 (독산동)",한식,금천구,126.8971625,37.47596885
명동칼국수보쌈샤브샤브,서울특별시 금천구 가산동 459-11번지 ,"서울특별시 금천구 가산디지털1로 186, 지하1층 제비129-1호 (가산동, 제이플라츠)",한식,금천구,126.8815357,37.48198226
소문난순대집,서울특별시 금천구 시흥동 926-0번지 지상1층 (별장길 41) ,"서울특별시 금천구 금하로24길 45 (시흥동,지상1층 (별장길 41))",한식,금천구,126.9085781,37.44894524
마르네,서울특별시 마포구 합정동 395-8,"서울특별시 마포구 월드컵로5길 93, 1층 (합정동)",기타,마포구,126.9078813,37.55000465
부뚜막청국장,서울특별시 금천구 독산동 1020-7번지 지상1층 (독산동길 127) ,"서울특별시 금천구 독산로 242 (독산동,지상1층 (독산동길 127))",한식,금천구,126.902455,37.46836949
제주꿀꿀두루치기,서울특별시 금천구 가산동 715번지 고려테크온 지상2층 203호,"서울특별시 금천구 범안로 1138, 203호 (가산동, 고려테크온 지상2층)",한식,금천구,126.8884045,37.4657349
고향집,서울특별시 금천구 독산동 984-8 지상1층 ,"서울특별시 금천구 시흥대로146길 36 (독산동, 지상1층)",중국식,금천구,126.9006375,37.47390361
역전 할머니 맥주 서울 가산점,서울특별시 금천구 가산동 142-42 지상1층 ,"서울특별시 금천구 가산로 146 (가산동, 지상1층)",횟집,금천구,126.8910619,37.47836664
당골해장국,서울특별시 금천구 시흥동 832-17 지상1층 (동헌길 17) ,"서울특별시 금천구 금하로23길 23 (시흥동,지상1층 (동헌길 17))",한식,금천구,126.90855,37.45234126
욱이네식당,서울특별시 금천구 시흥동 1002-1번지 지하1층 (럭키길 25) ,"서울특별시 금천구 시흥대로47길 43 (시흥동,지하1층 (럭키길 25))",한식,금천구,126.8993774,37.4504219
이태원손말이김밥,서울특별시 금천구 시흥동 991-46번지 지상1층 (문일길 11) ,"서울특별시 금천구 시흥대로51길 19 (시흥동,지상1층 (문일길 11))",분식,금천구,126.9006214,37.45095464
제주똥돼지,서울특별시 금천구 독산동 1026-15번지 1층 ,"서울특별시 금천구 범안로 1249 (독산동,1층)",한식,금천구,126.9009111,37.46667293
서울회센타,서울특별시 금천구 시흥동 853-3 지상1층 (현대시장길 26-5) ,"서울특별시 금천구 독산로35길 27 (시흥동,지상1층 (현대시장길 26-5))",일식,금천구,126.9036998,37.45837927
주식회사 빅바이트컴퍼니 쉐이크쉑 홍대,서울특별시 마포구 동교동 167-2 LC TOWER,"서울특별시 마포구 양화로 186, LC TOWER 1층 101호 (동교동)",기타,마포구,126.9259043,37.5576712
마시자,서울특별시 금천구 가산동 151-32번지 ,"서울특별시 금천구 가산로 118, 지상2층 (가산동)",호프/통닭,금천구,126.8929339,37.47625688
영림가든,서울특별시 금천구 시흥동 953-9번지 지하1층 ,"서울특별시 금천구 시흥대로26길 37, 지하1층 (시흥동)",한식,금천구,126.9058287,37.44194694
시골장작구이,서울특별시 금천구 독산동 368-0번지 ,서울특별시 금천구 독산로54길 188 (독산동),한식,금천구,126.9072633,37.47013787
물망초,서울특별시 금천구 시흥동 860-49번지 지상1층 ,"서울특별시 금천구 독산로 155, 지상1층 (시흥동)",호프/통닭,금천구,126.9044674,37.46108966
25시감자탕,서울특별시 금천구 시흥동 909-24번지 지상1층 (금천로 131) ,"서울특별시 금천구 은행나무로 51 (시흥동,지상1층 (금천로 131))",분식,금천구,126.9080437,37.45115252
그린호프,서울특별시 금천구 시흥동 833-20번지 지상1층 (버드나무길 30) ,"서울특별시 금천구 독산로22길 36 (시흥동,지상1층 (버드나무길 30))",호프/통닭,금천구,126.9081407,37.45330319
옛날식당,서울특별시 금천구 독산동 1026-26 (독산역길18) ,"서울특별시 금천구 범안로 1241 (독산동,(독산역길18))",한식,금천구,126.8997795,37.46665475
전진식당,서울특별시 금천구 시흥동 263-12 지상2층 (향교길9) ,"서울특별시 금천구 금하로29길 13 (시흥동,지상2층 (향교길9))",한식,금천구,126.9124349,37.45068355
에프원,서울특별시 금천구 가산동 60-19번지 ,"서울특별시 금천구 벚꽃로 278, B139호 (가산동, SJ테크노빌)",호프/통닭,금천구,126.8845901,37.47941842
구구숯불바베큐,서울특별시 금천구 시흥동 826-4번지 ,"서울특별시 금천구 금하로23길 24, 지상1층 (시흥동)",통닭(치킨),금천구,126.9088683,37.45228424
교촌치킨시흥1호,서울특별시 금천구 시흥동 264-17번지 지상1층 ,"서울특별시 금천구 금하로 753-1, 지상1층 (시흥동)",통닭(치킨),금천구,126.9134715,37.4502029
이화,서울특별시 금천구 독산동 1064-21번지 지상1층 (호정길 28) ,서울 금천구 시흥대로90길 36,호프/통닭,금천구,126.89985079702,37.4619553135825
신의주찹쌀순대,서울특별시 금천구 가산동 459-11번지 제이플라츠 A동 B119호,"서울특별시 금천구 가산디지털1로 186, A동 B119호 (가산동, 제이플라츠)",한식,금천구,126.8815357,37.48198226
맛닭꼬(독산문성점),서울특별시 금천구 독산동 1144 지상1층 104동 101호,"서울특별시 금천구 시흥대로150길 6, 104동 101호 (독산동, 지상1층)",통닭(치킨),금천구,126.8993149,37.47591717
보광순대,서울특별시 금천구 시흥동 838-34 지상1층 ,"서울특별시 금천구 금하로 677 (시흥동, 지상1층)",한식,금천구,126.9055668,37.45275665
텐마루,서울특별시 금천구 가산동 143-44번지 지상2층 ,"서울특별시 금천구 디지털로12길 21 (가산동, 지상2층)",호프/통닭,금천구,126.8898936,37.47771874
부잣집정육식당,서울특별시 금천구 가산동 150-2번지 신평대일타운 지상1층 101호,"서울특별시 금천구 시흥대로153길 99, 101호 (가산동, 신평대일타운 지상1층)",한식,금천구,126.8933703,37.47578273
케이포차,서울특별시 금천구 가산동 145-21 지상1층 ,"서울특별시 금천구 가산로 128-1 (가산동, 지상1층)",한식,금천구,126.8922283,37.47709574
정미혜 몽돌 아구.동태탕,서울특별시 금천구 독산동 960-15 지상1층 ,"서울특별시 금천구 독산로 358 (독산동,지상1층)",한식,금천구,126.9040459,37.47870962
한솥도시락 가산디지털단지점,서울특별시 금천구 가산동 429-1번지 뉴티캐슬 106호 (가산디지털2길 93) ,"서울특별시 금천구 가산디지털2로 108 (가산동,뉴티캐슬 106호 (가산디지털2길 93))",한식,금천구,126.8805442,37.47784668
대구반야월막창 시흥점,서울특별시 금천구 시흥동 940-2 지상1층 (시흥대로 581) ,"서울특별시 금천구 시흥대로 106 (시흥동,지상1층 (시흥대로 581))",한식,금천구,126.9041368,37.44345055
순남시래기 가산디지털단지역점,서울특별시 금천구 가산동 459-11번지 제이플라츠 A동 B111호 ,"서울특별시 금천구 가산디지털1로 186 (가산동,제이플라츠 A동 B111호)",한식,금천구,126.8815357,37.48198226
은행닭갈비,서울특별시 금천구 시흥동 918-1번지 지상1층 (은행나무3길 34) ,"서울특별시 금천구 독산로10길 42 (시흥동,지상1층 (은행나무3길 34))",한식,금천구,126.9081384,37.4500703
돈대박소금구이,서울특별시 금천구 독산동 160-5번지 지상1층 (남문시장3길20) ,"서울특별시 금천구 시흥대로138길 36 (독산동,지상1층 (남문시장3길20))",호프/통닭,금천구,126.900518,37.47250546
또 오고 싶은집,서울특별시 금천구 시흥동 832-19번지 지상1층 ,"서울특별시 금천구 금하로23길 29, 지상1층 (시흥동)",정종/대포집/소주방,금천구,126.9086216,37.4525411
어물전 금천점,"서울특별시 금천구 독산동 953 삼부 르네상스 플러스 지상1층 101,108호 ","서울특별시 금천구 시흥대로152길 11-43, 삼부 르네상스 플러스 지상1층 101,108호 (독산동)",한식,금천구,126.9005374,37.47856982
대박집,서울특별시 금천구 가산동 151-51 ,"서울특별시 금천구 가산로 124 (가산동, 지상1층)",한식,금천구,126.8926029,37.47664106
복지샵 커피호프,서울특별시 금천구 시흥동 21-19번지 ,"서울특별시 금천구 독산로50길 17, 지하1층 (시흥동)",호프/통닭,금천구,126.9050742,37.4628181
큰손 순대국 족발,서울특별시 금천구 가산동 371-28 우림라이온스밸리 ,"서울특별시 금천구 가산디지털1로 168, 우림라이온스밸리 지하1층 B111,B112호 (가산동)",한식,금천구,126.8825072,37.47997005
참좋구먼,서울특별시 금천구 시흥동 830-15번지 ,서울특별시 금천구 탑골로 1-1 (시흥동),한식,금천구,126.9097878,37.45097598
국수나무 금천시흥사거리점,서울특별시 금천구 시흥동 884-4 지상1층 (대명시장길 5) ,"서울특별시 금천구 시흥대로52길 70 (시흥동,지상1층 (대명시장길 5))",한식,금천구,126.9017954,37.45435944
엄마손칼국수김밥,서울특별시 금천구 가산동 371-42 승일벤처타워 104호 (가산디지털2길65) ,"서울특별시 금천구 가산디지털2로 136 (가산동,승일벤처타워 104호 (가산디지털2길65))",분식,금천구,126.8796499,37.48010141
토종순대국,서울특별시 금천구 시흥동 979-1번지 지상1층 (진달래공원길 4) ,"서울특별시 금천구 시흥대로2길 8 (시흥동,지상1층 (진달래공원길 4))",한식,금천구,126.9037905,37.43461434
가산물갈비&백년불고기,"서울특별시 금천구 가산동 371-37 에스티엑스브이타워 1층 109, 110호","서울특별시 금천구 가산디지털1로 128, 에스티엑스브이타워 1층 109 ~ 110호 (가산동)",한식,금천구,126.8837441,37.47722025
엘에이북창동순두부,서울특별시 금천구 독산동 288-9번지 지상1층 ,"서울특별시 금천구 시흥대로123길 14 (독산동, 지상1층)",한식,금천구,126.8972962,37.47050579
엄마손 김밥,서울특별시 금천구 독산동 378-397 ,"서울특별시 금천구 독산로 188, 1층 101호 (독산동)",분식,금천구,126.9034754,37.46392046
페리카나,서울특별시 금천구 시흥동 220-73 지상1층 (탑골길 23) ,"서울특별시 금천구 탑골로 17 (시흥동,지상1층 (탑골길 23))",통닭(치킨),금천구,126.9109016,37.45187821
미요리포차,서울특별시 금천구 독산동 296-24 지상1층 ,"서울특별시 금천구 시흥대로123길 38, 지상1층 (독산동)",한식,금천구,126.8962719,37.47119973
부뚜막,서울특별시 금천구 시흥동 909-26 ,"서울특별시 금천구 은행나무로 49, 지상1층 (시흥동)",한식,금천구,126.9077748,37.45108736
만두라,서울특별시 금천구 시흥동 984-0번지 시흥유통상가 BB-53 (시흥대로 590) ,"서울특별시 금천구 시흥대로 97 (시흥동,시흥유통상가 BB-53 (시흥대로 590))",분식,금천구,126.9016432,37.44333163
청송갈비,서울특별시 금천구 시흥동 984-20번지 지상1층 (시흥대로 596) ,"서울특별시 금천구 시흥대로 91 (시흥동,지상1층 (시흥대로 596))",한식,금천구,126.9032095,37.44227911
대성숯불바베큐,서울특별시 금천구 독산동 192-16 ,"서울특별시 금천구 독산로 248, 지상1층 (독산동)",한식,금천구,126.9026288,37.4689217
즐거운세상,서울특별시 금천구 독산동 899-17번지 ,서울특별시 금천구 남부순환로126길 11 (독산동),통닭(치킨),금천구,126.9058216,37.47968343
원조식당,서울특별시 금천구 시흥동 924-9번지 지상1층 (별장길 38) ,"서울특별시 금천구 금하로24길 44 (시흥동,지상1층 (별장길 38))",한식,금천구,126.908305,37.44898871
마산집,서울특별시 금천구 시흥동 984-0 시흥유통상가 BB-11 (시흥대로 590) ,"서울특별시 금천구 시흥대로 97 (시흥동,시흥유통상가 BB-11 (시흥대로 590))",한식,금천구,126.9016432,37.44333163
고기굽는마을,서울특별시 금천구 가산동 83-16번지 1층 ,"서울특별시 금천구 벚꽃로38길 32-29 (가산동,1층)",한식,금천구,126.8849576,37.48236149
메가커피 금천현대시장점,서울특별시 금천구 시흥동 852-31 지상1층 ,"서울특별시 금천구 독산로 131, 지상1층 (시흥동)",한식,금천구,126.9048989,37.45894919
투다리,서울특별시 금천구 가산동 42-5 (가산역길 15) ,"서울특별시 금천구 벚꽃로38길 29 (가산동,(가산역길 15))",호프/통닭,금천구,126.884423,37.48240583
보라매 25시 해장국,서울특별시 금천구 가산동 143-1번지 1층 ,"서울특별시 금천구 가산로 145-1, 지상1층 (가산동)",한식,금천구,126.8906876,37.47820104
국수집,서울특별시 금천구 시흥동 830-17번지 지상1층 ,"서울특별시 금천구 금하로25길 18, 지상1층 (시흥동)",분식,금천구,126.9097634,37.4511846
정가네 촌뼈다귀 감자탕,서울특별시 금천구 시흥동 908-16번지 지상1층 ,"서울특별시 금천구 독산로 46, 지상1층 (시흥동)",한식,금천구,126.906163,37.45143062
나그랑호프,서울특별시 금천구 독산동 1059-6 (호정1길5) ,"서울특별시 금천구 시흥대로92길 5 (독산동,(호정1길5))",호프/통닭,금천구,126.8987018,37.46143818
길손,서울특별시 금천구 시흥동 842-9번지 ,"서울특별시 금천구 독산로 89-1, 지상1층 (시흥동)",분식,금천구,126.9056253,37.45538798
남부생갈비,서울특별시 금천구 시흥동 879-109 ,"서울특별시 금천구 금하로 639-1, 지상1층 (시흥동)",한식,금천구,126.9023493,37.45466263
그때 그시절 라이브,서울특별시 금천구 시흥동 896번지 지하1층 ,"서울특별시 금천구 독산로 53, 지하1층 (시흥동)",라이브카페,금천구,126.905818,37.45200317
만리향식당,서울특별시 금천구 가산동 43-1번지 (가산역길3) ,"서울특별시 금천구 벚꽃로38길 5 (가산동,(가산역길3))",중국식,금천구,126.8833873,37.48194694
통통치킨,서울특별시 금천구 시흥동 3-150 지상1층 (산장길 1) ,"서울특별시 금천구 독산로50길 111 (시흥동,지상1층 (산장길 1))",통닭(치킨),금천구,126.9103023,37.46231488
호프야소주야,서울특별시 금천구 시흥동 860-31번지 지상1층 (독산동길 226-1) ,"서울특별시 금천구 독산로 143 (시흥동,지상1층 (독산동길 226-1))",호프/통닭,금천구,126.9047141,37.46006831
우기양꼬치,서울특별시 금천구 독산동 160-5 지상1층 ,"서울특별시 금천구 시흥대로138길 36, 지상1층 (독산동)",횟집,금천구,126.900518,37.47250546
해상공원,서울특별시 금천구 시흥동 885-5 ,서울특별시 금천구 금하로 648 (시흥동),한식,금천구,126.9026717,37.45407563
은행골 2,서울특별시 금천구 시흥동 890-10번지 지하1층 ,"서울특별시 금천구 시흥대로 198 (시흥동,지하1층)",일식,금천구,126.902201,37.45161719
골목식당,서울특별시 금천구 가산동 547-75번지 지상1층 ,"서울특별시 금천구 가산디지털2로 127-115, 지상1층 (가산동)",한식,금천구,126.877236,37.47849236
현진유통,서울특별시 금천구 독산동 1117-5번지 지상1층 ,"서울특별시 금천구 금하로1다길 9, 지상1층 (독산동)",한식,금천구,126.8913038,37.45271166
홍두깨칼국수,서울특별시 금천구 시흥동 979-1 가동 101호 ,"서울특별시 금천구 시흥대로2길 8, 지상1층 (시흥동)",한식,금천구,126.9037905,37.43461434
쌍둥이네 생삼겹살,서울특별시 금천구 시흥동 244-58번지 지상1층 ,"서울특별시 금천구 금하로29길 20, 지상1층 (시흥동)",식육(숯불구이),금천구,126.9127883,37.45089353
미인닭발,서울특별시 금천구 독산동 1013-17번지 지상1층 ,"서울특별시 금천구 시흥대로122길 32, 지상1층 (독산동)",호프/통닭,금천구,126.8999906,37.46911174
스튜디오 레이크,서울특별시 금천구 가산동 140-26 지상 2층 ,"서울특별시 금천구 디지털로 210, 2층 (가산동)",호프/통닭,금천구,126.8895933,37.47887622
목포오리낙지,서울특별시 금천구 시흥동 908-37 ,서울특별시 금천구 은행나무로 35 (시흥동),한식,금천구,126.9063604,37.45105606
금천맛집,서울특별시 금천구 시흥동 830-24번지 지상1층 ,"서울특별시 금천구 탑골로 7, 지상1층 (시흥동)",한식,금천구,126.910225,37.45122014
만월,서울특별시 금천구 시흥동 903-11 지상2층 ,"서울특별시 금천구 시흥대로50길 10, 지상2층 (시흥동)",호프/통닭,금천구,126.9026391,37.45123481
청맥,서울특별시 금천구 시흥동 995-10 2층 ,"서울특별시 금천구 시흥대로57길 41, 2층 (시흥동)",호프/통닭,금천구,126.8999379,37.45407825
독산동 고깃집,서울특별시 금천구 가산동 685 ,"서울특별시 금천구 범안로 1130, 102호 (가산동, 디지털엠파이어)",한식,금천구,126.8875042,37.46539249
생방송,서울특별시 금천구 독산동 178-2 지상1층 ,"서울특별시 금천구 독산로85길 7 (독산동, 지상1층)",호프/통닭,금천구,126.9027473,37.47230487
민들레,서울특별시 금천구 독산동 1020-22 (독산동길133) ,"서울특별시 금천구 독산로 236 (독산동,(독산동길133))",정종/대포집/소주방,금천구,126.9022044,37.46787428
쌍쌍,서울특별시 금천구 독산동 1037-3 지하1층 ,"서울특별시 금천구 범안로 1256, 지하1층 (독산동)",한식,금천구,126.9014932,37.46628959
포장마차9호,서울특별시 금천구 독산동 292-10 (독산역길44) ,"서울특별시 금천구 범안로 1215 (독산동,(독산역길44))",정종/대포집/소주방,금천구,126.8969854,37.46669113
구메구메,서울특별시 금천구 가산동 371-28 우림라이온스밸리 A동 215호 ,"서울특별시 금천구 가산디지털1로 168, A동 지상2층 215호 (가산동, 우림라이온스밸리)",기타,금천구,126.8825072,37.47997005
153김밥,서울특별시 금천구 독산동 1104 1층 ,"서울특별시 금천구 금하로1길 71, 1층 (독산동)",호프/통닭,금천구,126.8907944,37.45439844
가산커피벽산점,서울특별시 금천구 가산동 60-73번지 벽산디지털밸리5차 109-1호 일부 ,"서울특별시 금천구 벚꽃로 244, 지상1층 109-1일부호 (가산동, 벽산디지털밸리5차)",분식,금천구,126.8858077,37.47669047
비어캠프,서울특별시 금천구 독산동 991-14번지 ,"서울특별시 금천구 독산로 292, 지상1층 (독산동)",호프/통닭,금천구,126.9034394,37.47278136
마실호프,서울특별시 금천구 독산동 899-2번지 지상1층 ,"서울특별시 금천구 남부순환로126길 5 (독산동,지상1층)",호프/통닭,금천구,126.9057149,37.47980169
완이네,서울특별시 금천구 독산동 296-24 (열린문화길 20) ,"서울특별시 금천구 시흥대로123길 38 (독산동,(열린문화길 20))",호프/통닭,금천구,126.8962719,37.47119973
가나호프,서울특별시 금천구 독산동 1026-26 지상1층 ,"서울특별시 금천구 범안로 1241 (독산동, 지상1층)",분식,금천구,126.8997795,37.46665475
백암왕 순대 가산점,서울특별시 금천구 가산동 83-14 ,서울특별시 금천구 벚꽃로38길 32-37 (가산동),중국식,금천구,126.8850279,37.48253038
타미하우스,서울특별시 금천구 독산동 289-11번지 지상1층 ,"서울특별시 금천구 두산로 83 (독산동, 지상1층)",분식,금천구,126.8972268,37.46988452
들국화,서울특별시 금천구 독산동 1023-20 지상1 ,"서울특별시 금천구 독산로 223, 지상1층 (독산동)",호프/통닭,금천구,126.9014847,37.46690134
털보바베큐,서울특별시 금천구 시흥동 999-36번지 지상1층 (무지개길  29) ,"서울특별시 금천구 시흥대로71길 49 (시흥동,지상1층 (무지개길  29))",통닭(치킨),금천구,126.8998284,37.45489805
진미분식,서울특별시 금천구 독산동 298-17번지 (모아래길40) ,"서울특별시 금천구 가산로3길 22 (독산동,(모아래길40))",분식,금천구,126.8943728,37.47238748
시흥동닭한마리,서울특별시 금천구 시흥동 884-3 ,"서울특별시 금천구 금하로 640, 지상1층 (시흥동)",한식,금천구,126.90199,37.45448726
산수정,서울특별시 금천구 시흥동 789-7번지 지상1층 ,"서울특별시 금천구 독산로38길 81 (시흥동,지상1층)",중국식,금천구,126.90501,37.46254774
맛순이,서울특별시 금천구 가산동 236-11번지 ,"서울특별시 금천구 가산로5길 72, 지상1층 (가산동)",한식,금천구,126.8907293,37.47378132
남원집,서울특별시 금천구 독산동 991-7 1층 ,"서울특별시 금천구 독산로 298, 1층 (독산동)",호프/통닭,금천구,126.9035516,37.47323702
리춘시장 독산점,서울특별시 금천구 독산동 1013-3 지상1층 ,"서울특별시 금천구 시흥대로122길 16 (독산동, 지상1층)",식육(숯불구이),금천구,126.899129,37.46926552
가마솥서울깍두기,서울특별시 금천구 가산동 459-11 ,"서울특별시 금천구 가산디지털1로 186, 지하1층 B120호 (가산동, 젤플라츠)",한식,금천구,126.8815357,37.48198226
서귀포흑돈,서울특별시 금천구 독산동 288-11번지 ,"서울특별시 금천구 가산로 49, 지상1~3층 (독산동)",한식,금천구,126.8973657,37.47125019
우시장 200호,서울특별시 금천구 독산동 293-29 ,"서울특별시 금천구 범안로21길 17, 1층 (독산동)",정종/대포집/소주방,금천구,126.8963146,37.4671498
신인식당,서울특별시 금천구 가산동 535-4 (가마산길511) ,"서울특별시 금천구 가마산로 78 (가산동,(가마산길511))",한식,금천구,126.8751416,37.48438648
회림정,서울특별시 금천구 시흥동 985-12 지하1층 (시흥대로 542) ,"서울특별시 금천구 시흥대로 143 (시흥동,지하1층 (시흥대로 542))",한식,금천구,126.9030699,37.44687342
목화,서울특별시 금천구 독산동 987-2번지 ,서울특별시 금천구 시흥대로140길 12 (독산동),정종/대포집/소주방,금천구,126.8993942,37.4732739
옛날통닭,서울특별시 금천구 시흥동 979-3 지상1층 ,"서울특별시 금천구 삼성산길 3 (시흥동, 지상1층)",분식,금천구,126.9038532,37.43428563
다도해,서울특별시 금천구 가산동 145-15 ,"서울특별시 금천구 남부순환로108길 27, 지상1층 (가산동)",횟집,금천구,126.8919947,37.47760661
펀비어킹 금천시흥은행나무사거리점,서울특별시 금천구 시흥동 910-9번지 지상1층 ,"서울특별시 금천구 금하로24길 8, 지상1층 (시흥동)",호프/통닭,금천구,126.9082944,37.45055606
큰손식당,서울특별시 금천구 가산동 41-4 지상1층 ,"서울특별시 금천구 벚꽃로42길 28, 지상1층 (가산동)",식육(숯불구이),금천구,126.8842851,37.48262662
보드람치킨,서울특별시 금천구 독산동 1093-4번지 한신아파트상가 1110호 ,"서울특별시 금천구 한내로 62, 지상1층 1110호 (독산동, 한신아파트상가)",한식,금천구,126.8880305,37.45652098
카페스토리,서울특별시 금천구 시흥동 978-4번지 지상2층 ,"서울특별시 금천구 삼성산길 7 (시흥동, 지상2층)",호프/통닭,금천구,126.9042462,37.43417419
숙이네국수,서울특별시 금천구 독산동 335-1번지 지상1층 ,"서울특별시 금천구 가산로3길 93, 지상1층 (독산동)",분식,금천구,126.8903144,37.47216437
마라영웅,서울특별시 금천구 독산동 285-16 지상2층 ,"서울특별시 금천구 시흥대로122길 27 (독산동, 지상2층)",정종/대포집/소주방,금천구,126.8998352,37.4693697
장수촌 풍천장어,"서울특별시 금천구 가산동 36-6 지상1,2층 ","서울특별시 금천구 벚꽃로46길 1 (가산동, 지상1,2층)",한식,금천구,126.8825898,37.48293995
이모네불고기,서울특별시 금천구 시흥동 21-19번지 (지상1층) ,"서울특별시 금천구 독산로50길 17 (시흥동,(지상1층))",한식,금천구,126.9050742,37.4628181
프로포즈,서울특별시 금천구 독산동 162-1번지 지상1층 ,"서울특별시 금천구 가산로 34-6, 지상1층 (독산동)",호프/통닭,금천구,126.8992339,37.47171612
삼숙이갈비,서울특별시 금천구 가산동 42-18번지 ,서울특별시 금천구 벚꽃로 310 (가산동),경양식,금천구,126.8829955,37.48210469
삐삐호프,서울특별시 금천구 독산동 1037-31 (독산동길158) ,"서울특별시 금천구 독산로 211 (독산동,(독산동길158))",호프/통닭,금천구,126.9019287,37.46548508
언덕길감자탕,서울특별시 금천구 시흥동 881-23번지 지상1층 (시흥고개길 18) ,"서울특별시 금천구 시흥대로64길 20 (시흥동,지상1층 (시흥고개길 18))",한식,금천구,126.9010371,37.45609045
